sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,url_length,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,path_length,n_url_params,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
dpd+topluxuryrehab.com+2023_09_25+1,1,1.0,0.9992,1,0.0007994901076047,0.999999920192724,0.9992004300851192,38,18,1,0,3.8365916681089782,0,1,12,0,0.0,343606,1,0,0.2857142857142857,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.360telugu.com+2023_08_16+0,1,0.999985,0.957805,1,0.0421793312592125,0.999984596952711,0.9578052656934984,31,17,2,1,3.5724694587701364,0,0,7,0,0.1764705882352941,45491,1,1,1.0416666666666667,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.ahelp.cn8602+2023_11_09+0,1,0.993466,0.957897,1,0.0355689839530496,0.9934658456020624,0.9578968616490128,33,12,2,1,3.0220552088742,0,0,9,0,0.0,46542,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.alnas-hospital.com+2023_10_18+0,1,0.999993,0.957338,1,0.0426548966516633,0.9999928860281804,0.957337989376517,37,22,2,1,3.663532754804253,0,0,8,0,0.0,45629,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.hjldesigns.com+2023_11_02+0,1,0.999993,0.957338,1,0.0426548212987768,0.999992810675294,0.957337989376517,33,18,2,1,3.683542362433231,0,0,8,0,0.0,45620,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.ifegroupe.com+2023_09_25+0,1,1.0,0.9992,1,0.0007995699148808,1.0,0.9992004300851192,52,17,2,1,3.454822399946607,0,1,27,0,0.0,343606,1,0,0.2857142857142857,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.lhmagazin.com+2023_08_24+0,1,1.0,0.9992,1,0.0007995699148808,1.0,0.9992004300851192,51,17,2,1,3.454822399946607,0,1,26,0,0.0,343606,1,0,0.2857142857142857,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dpd+www.proteceg.com+2023_10_05+0,1,0.999993,0.957338,1,0.0426554248618947,0.9999934142384118,0.957337989376517,32,16,2,1,3.202819531114783,0,0,9,0,0.0,45642,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3362.0,7075.0,2037.0,75.0,0.0,1.0,190.0,21.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+dropbox.obez.de+2023_10_16+0,1,0.735421,0.569221,1,0.1662001095299666,0.7354212098050195,0.5692211002750528,23,15,2,1,3.056564762130954,0,0,1,0,0.0,2087062,1,1,5.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+juenshen.weebly.com+2023_08_01+0,1,0.999551,0.958636,1,0.0409152078583872,0.9995507654831134,0.9586355576247262,27,19,2,1,3.616348566075163,0,0,1,0,0.0,27564,1,0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+littleslimstrimshop.com+2023_10_16+0,1,0.999949,0.997791,1,0.0021576213745048,0.9999486621255484,0.9977910407510436,42,23,1,0,3.4029342381953898,0,0,12,0,0.0,2011,1,0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+pub-67b2bdc6d2b1465ab54c074dccbb82b1.r2.dev+2023_08_02+0,1,0.999587,0.990715,1,0.0088718987554822,0.999586933931044,0.9907150351755616,61,43,2,1,3.902781615066588,0,0,11,0,0.4186046511627907,3176358,0,0,2.2058823529411766,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+pub-6da94ad3f1094c0ca9fc90a2753e46df.r2.dev+2023_08_04+0,1,1.0,0.994941,1,0.0050593309462602,1.0,0.9949406690537398,74,43,2,1,4.193251963803171,0,1,23,0,0.4418604651162791,253512,2,2,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dropbox+www.hjertevennlig.no+2023_07_31+0,1,1.0,0.995863,1,0.0041369675362108,0.9999999999998992,0.9958630324636883,36,20,2,1,3.5086949695628418,0,0,9,0,0.0,5043,1,0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+akclinics.org+2023_10_24+2,1,0.277687,0.997888,0,0.7202010591718818,0.9978883420471372,0.2776872828752552,40,13,1,0,3.3927474104487847,0,1,19,0,0.0,1263107,1,1,2.230769230769231,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+dib-security-verification.netlify.app+2023_10_13+0,1,1.0,0.997916,1,0.0020839891118153,0.9999999999999998,0.9979160108881844,46,37,2,1,4.046762824854522,0,1,1,0,0.0,10396,1,0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+elearning.petbloodbankuk.org+2023_11_15+1,1,1.0,0.997932,1,0.0020678972505157,1.0,0.9979321027494844,72,28,2,1,3.7979026896829455,0,0,37,0,0.0,1540291,1,0,2.230769230769231,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+tegabus.com+2023_08_07+0,1,0.999992,0.986446,1,0.0135454391064306,0.9999917778360146,0.986446338729584,20,11,1,0,3.459431618637298,0,1,1,0,0.0,145251,4,2,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+tuavidamelhor.com+2023_08_07+0,1,0.999999,0.986446,1,0.0135526696152842,0.999999008344868,0.986446338729584,26,17,1,0,3.734521664779752,0,1,1,0,0.0,145251,4,2,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
dubai_islamic_bank+www.bacalaorj.es+2023_11_15+0,1,1.0,0.999214,1,0.0007855294847413,1.0,0.9992144705152588,37,16,2,1,3.2806390622295662,0,0,14,0,0.0,1557901,1,0,1.3846153846153846,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+ebay-australia.co+2023_08_01+0,1,0.738019,0.229236,0,0.5087824337917017,0.7380187175871016,0.2292362837953998,25,17,1,0,3.616874605956223,0,0,1,0,0.0,479411,0,0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+global.ebaywebshop.com+2023_07_31+0,1,0.999993,0.014457,0,0.9855364969042172,0.9999934063038884,0.0144569093996713,30,22,2,1,3.6635327548042538,0,0,1,0,0.0,279947,2,0,1.240174672489083,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+klelnanzeigen-de.geider-annehmen.info+2023_08_07+0,1,0.99985,0.958576,1,0.0412734131885021,0.9998496346605924,0.9585762214720904,66,37,2,1,3.576848718154175,0,1,21,0,0.0,358099,1,0,1.45,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+klelnanzeigen-de.lnformation-paymnt.info+2023_08_07+0,1,0.999936,0.958545,1,0.041390761553026,0.9999358415811658,0.9585450800281398,69,40,2,1,3.9051522333109343,0,1,21,0,0.0,529422,1,0,1.45,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+klelnanzeigen-de.online-paketdlenst.info+2023_08_07+0,1,0.999932,0.958909,1,0.0410232380503654,0.9999324830816472,0.9589092450312816,69,40,2,1,3.6704816846131134,0,1,21,0,0.0,396144,1,0,1.45,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+www.autostadler.com+2023_07_31+0,1,1.0,0.664205,1,0.3357951063060174,0.9999999999999444,0.6642048936939271,38,19,2,1,3.5766176449086644,0,0,12,0,0.0,28264,2,1,0.4523809523809524,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+www.ebayreview.cc+2023_07_31+0,1,1.0,0.992799,1,0.0072007098741552,0.9999999999947772,0.9927992901206218,25,17,2,1,3.1018812234760182,0,0,1,0,0.0,69212,0,1,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ebay+www.magrent.de+2023_08_03+0,1,1.0,0.664205,1,0.3357951061425444,0.9999999998364716,0.6642048936939271,22,14,2,1,3.182005814760214,0,0,1,0,0.0,28263,2,1,0.4523809523809524,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ee+ee-repayment-required.firebaseapp.com+2023_12_05+0,1,0.99999,0.890566,1,0.1094241525733201,0.999990131710183,0.8905659791368629,46,37,2,1,3.871351338484979,0,1,1,0,0.0,390089,0,0,5.08,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ee+ee-repayment-required.web.app+2023_12_05+0,1,0.988918,0.890566,1,0.0983524585753861,0.988918437712249,0.8905659791368629,38,29,2,1,3.6455237724127394,0,1,1,0,0.0,390080,0,0,5.08,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
emirates_post+bafybeifooocseh72tyesnannk6yd6zlbcd3s2kko6nrqvq32v4mcifpv5q.ipfs.dweb.link+2023_10_25+0,1,1.0,0.995476,1,0.004523988861136,0.9999999999999842,0.9954760111388482,83,74,3,2,4.67365957519997,0,1,1,0,0.1486486486486486,245960,1,0,1.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ent_credit_union+avocadofruit.info+2023_08_24+0,1,0.979025,0.99545,1,0.0164243155226762,0.9954496057693668,0.9790252902466908,41,17,1,0,3.4548223999466066,0,1,16,0,0.0,20612,1,1,3.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
ent_credit_union+www.ppsjeep.com+2023_08_28+0,1,1.0,0.994106,1,0.0058944520473991,0.9999999969775742,0.9941055449301752,32,15,2,1,3.006238928653389,0,1,9,0,0.0,18204,1,1,3.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
epos_card+eposuao.cjklchy.cn+2023_08_07+0,1,0.999918,0.155837,0,0.84408080384509,0.9999178237926424,0.1558370199475524,27,18,2,1,3.683542362433231,0,1,1,0,0.0,50206,3,1,0.7596899224806202,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
epos_card+eposuao.cjklchy.cn+2023_08_07+1,1,0.999999,0.99779,1,0.0022092352203368,0.999999250446146,0.997790015225809,36,18,2,1,3.683542362433231,0,1,10,0,0.0,31384,1,0,2.8,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
epos_card+epsoauaz.bnwmual.cn+2023_08_07+0,1,0.999997,0.155837,0,0.8441594814390133,0.9999965013865656,0.1558370199475524,28,19,2,1,3.6818808028034016,0,1,1,0,0.0,50206,3,1,0.7596899224806202,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
epos_card+epsoauaz.bnwmual.cn+2023_08_07+1,1,1.0,0.99779,1,0.0022099840854746,0.9999999993112836,0.997790015225809,37,19,2,1,3.6818808028034016,0,1,10,0,0.0,31384,1,0,2.8,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
epos_card+www.eposei-cards.mndsgwj.cn+2023_07_24+1,1,1.0,0.960001,1,0.0399994992178224,0.9999999997118808,0.9600005004940584,54,27,3,2,3.8100810205217313,0,1,19,0,0.0,17508,1,1,0.8918918918918919,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etc+cxzgrehgsd.freetcp.com+2023_08_28+0,1,1.0,0.99766,1,0.0023395484846997,0.9999997618763268,0.997660213391627,31,22,2,1,3.754441845713344,0,1,1,0,0.0,16826,1,1,2.555555555555556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etc+dsagergfsa.x24hr.com+2023_08_28+0,1,1.0,0.99766,1,0.0023395469563884,0.9999997603480156,0.997660213391627,28,20,2,1,3.821928094887362,0,0,1,0,0.1,16820,1,1,2.555555555555556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etc+fewhtrfas.mrbonus.com+2023_08_28+0,1,0.999996,0.99766,1,0.0023359087392418,0.9999961221308687,0.997660213391627,30,21,2,1,3.8208888513501886,0,1,1,0,0.0,16823,1,1,2.555555555555556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etisalat+cloudflare-ipfs.com+2023_08_01+2,1,0.974684,0.992716,1,0.0180318356900155,0.9927159772687448,0.9746841415787294,104,19,1,0,3.826874881864636,0,0,78,0,0.0,16057,1,1,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etisalat+dcm2.eim.ae.iwc.static.shawwebhosting.com+2023_09_07+0,1,1.0,0.995294,1,0.0047060057521133,0.9999999999999688,0.9952939942478556,49,41,6,5,3.795622735903261,0,0,1,0,0.024390243902439,6160,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etisalat+ipfs.eth.aragon.network+2023_08_07+1,1,1.0,0.992716,1,0.0072840227311865,0.9999999999999316,0.9927159772687448,109,23,3,2,3.795088586397733,0,1,78,0,0.0,16057,1,1,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
etisalat+pub-c447d9d5553249689fc22284cde6d349.r2.dev+2023_11_08+0,1,0.665072,0.987155,1,0.3220829090876731,0.9871552411928984,0.6650723321052254,28,11,1,0,3.459431618637298,0,1,9,0,0.0,350806,3,1,2.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
exodus+exodus.jtj-law.com+2023_08_14+0,1,0.999999,0.970018,1,0.0299808930990932,0.9999991244271954,0.9700182313281022,27,18,2,1,3.8365916681089782,0,1,1,0,0.0,143616,0,0,0.4193548387096774,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1528.0,9381.0,21.0,61.0,0.0,1.0,90.0,19.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
exodus+wallet9.exodus.2140959.shimi.com.au+2023_12_02+0,1,1.0,0.998897,1,0.0011030418992318,1.0,0.9988969581007682,70,35,5,4,4.204582217613528,0,0,17,1,0.2285714285714285,324935,1,0,0.8571428571428571,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1528.0,9381.0,21.0,61.0,0.0,1.0,90.0,19.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+0359.pages.net.br+2023_12_19+0,1,1.0,0.052198,0,0.947801572336527,0.9999999999984016,0.0521984276618746,30,17,3,2,3.6901165175936654,0,1,5,0,0.2352941176470588,31258,0,0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+12baabanalahmhusabwhnyoshggojnjieud4lukwoi.my.id+2023_08_11+1,1,0.999288,0.996496,1,0.0027920705915219,0.9992884461837276,0.9964963755922056,64,48,2,1,4.224874739988984,0,0,9,0,0.0625,12034,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+12baabanalahmhusabwhnyoshggojnjieud4lukwoi.my.id+2023_08_11+2,1,0.999996,0.997809,1,0.0021866816903911,0.9999957071951368,0.9978090255047456,56,48,2,1,4.224874739988984,0,0,1,0,0.0625,12271,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+2549supportpagefecebook.duckdns.org+2023_09_27+0,1,0.95776,0.992933,1,0.0351729048847085,0.9929334004180268,0.9577604955333184,61,35,2,1,4.171860873964196,0,0,19,0,0.1142857142857142,3538,0,0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+3453wtegdfg.blogspot.com+2023_10_04+0,1,1.0,0.99851,1,0.0014896492505738,0.9999999700672548,0.9985103208166808,37,24,2,1,3.938721875540868,0,1,1,1,0.1666666666666666,34630,1,1,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+3896790909045899876454600.duckdns.org+2023_10_05+1,1,1.0,0.968974,1,0.0310261096800323,0.9999999154674242,0.9689738057873918,119,37,2,1,3.874748555216676,0,0,37,1,0.6756756756756757,37721,2,0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+4nkit-kum4r.github.io+2023_07_26+0,1,0.997881,0.995148,1,0.002732607521548,0.9978810821033456,0.9951484745817976,41,21,2,1,3.6897037321995465,0,0,13,0,0.0952380952380952,3546,0,1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+54734876465438763437.duckdns.org+2023_07_27+0,1,1.0,0.982597,1,0.0174029834627749,1.0,0.9825970165372252,68,32,2,1,3.7386085007312415,0,0,29,0,0.625,10662,1,1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+5fggfggfg4g4ggh.blogspot.com+2023_07_25+1,1,1.0,0.985789,1,0.0142109013429357,1.0,0.9857890986570642,41,28,2,1,3.305958492868041,0,1,1,1,0.1071428571428571,15090,1,1,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+60765911172190826.pages.dev+2023_12_04+0,1,1.0,0.638638,1,0.3613623220045503,0.999999856932926,0.6386375349283756,60,27,2,1,3.838039816898157,0,1,1,0,0.6296296296296297,3992,0,0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+65721463707930825.pages.dev+2023_11_09+0,1,1.0,0.890771,1,0.1092287317603999,0.9999999999178296,0.8907712681574298,35,27,2,1,4.060262039120379,0,0,1,0,0.6296296296296297,12578,0,0,0.6666666666666666,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+65ff8713-df16.duckdns.org+2023_09_05+0,1,1.0,0.997877,1,0.0021231452036172,0.9999999999992925,0.9978768547956752,44,25,2,1,4.023465189601646,0,0,12,0,0.32,9634,1,1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+6cw7d4gj7ckyma.duckdns.org+2023_11_08+0,1,1.0,0.990557,1,0.0094431253909769,0.9999999992299068,0.99055687383893,48,26,2,1,4.026986833359286,0,1,14,0,0.1538461538461538,11661,1,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+6cw7d4gj7ckyma.duckdns.org+2023_11_08+2,1,0.99902,0.996599,1,0.0024212345158233,0.9990203127959968,0.9965990782801736,61,26,2,1,4.026986833359286,0,1,27,0,0.1538461538461538,52574,1,0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
facebook+8e9d28ncf41h.swipepages.net+2023_07_31+0,1,1.0,0.999041,1,0.0009592626075585,0.9999999999998712,0.9990407373923126,42,27,2,1,4.088220835496803,0,1,7,0,0.2222222222222222,26308,1,0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7630.0,6538.0,3170.0,30.0,0.0,1.0,372.0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
