sample_id,sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
28356,28356_jethaaplicativos.com.br,1,0.512632,0.908338,1,0.3957064006727601,0.90833807316856,0.5126316724957998,23,2,1,3.882045108136863,0,0,0.0,162093,1,1,0.3652173913043478,0.0,-1.0,-1.0,3803.0,3771.0,6.0,31.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28363,28363_www.rugnroll.co.uk,1,1.0,0.997958,1,0.0020423807759759,0.9999999999982864,0.9979576192223104,18,3,2,3.197159723424149,0,0,0.0,36448,1,1,0.1111111111111111,0.0,-1.0,-1.0,4112.0,1334.0,1000.0,2777.0,1.0,29.0,3999.0,76.0,6.0,0.0,0.0,90.0,1.0,381.0,1.0,1.0,1.0,53831.0,4887.0,US
28404,28404_saintlawrenceresidences.horizontechsystems.com,1,0.998535,0.856962,1,0.1415732911371147,0.9985354126852946,0.8569621215481799,46,2,1,3.823979141548664,0,0,0.0,174338,2,1,1.3065693430656935,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,708.0,1.0,1.0,0.0,-1.0,-1.0,
28443,28443_pittsburghcollegelawyer.com,1,0.59013,0.992678,1,0.4025477072069379,0.9926776262999152,0.5901299190929772,27,1,0,4.032303242743953,0,0,0.0,2785,1,1,1.0,0.0,-1.0,-1.0,3866.0,2568.0,90.0,1298.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28462,28462_contactonews.com,1,0.279564,0.05233,1,0.2272344360307482,0.2795642282002331,0.0523297921694848,16,1,0,3.1556390622295662,0,0,0.0,54301,4,1,0.4858757062146893,0.0,-1.0,-1.0,8115.0,23.0,1000.0,8092.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,471.0,1.0,1.0,1.0,13335.0,5790.0,US
28474,28474_zelenaplocica.rs,1,0.752593,0.993128,1,0.2405348852675802,0.9931283059293844,0.7525934206618041,16,1,0,3.5,0,0,0.0,147377,1,1,6.733333333333333,0.0,-1.0,-1.0,6110.0,116.0,1000.0,5993.0,1.0,94.0,2966.0,29.0,7.0,0.0,1.0,89.0,9.0,-1.0,-1.0,-1.0,1.0,198171.0,5321.0,
28481,28481_enyasophya.com,1,0.98693,0.996734,1,0.0098033010830103,0.9967335692528516,0.9869302681698412,14,1,0,3.3787834934861767,0,0,0.0,5635,1,1,1.0,0.0,-1.0,-1.0,3506.0,313.0,1000.0,3193.0,1.0,94.0,3385.0,34.0,7.0,0.0,1.0,89.0,2.0,4504.0,1.0,1.0,1.0,51468.0,5740.0,
28534,28534_nsk-vm.ru,1,0.895905,0.75258,1,0.1433247653735573,0.8959052527121164,0.7525804873385591,9,1,0,3.169925001442312,0,0,0.0,9536,2,1,0.6,0.0,-1.0,-1.0,4812.0,70.0,1000.0,4742.0,1.0,58.0,1942.0,27.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,60922.0,1408.0,
28564,28564_new.it-wasp.com,1,1.0,0.981704,1,0.0182959260467243,0.999999941176664,0.9817040151299395,15,2,1,3.640223928941851,0,0,0.0,44003,1,0,0.1025641025641025,0.0,-1.0,-1.0,5094.0,2531.0,33.0,2562.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28724,28724_tpmtm.ru,1,0.848714,0.997148,1,0.1484336715340494,0.9971475383402963,0.848713866806247,8,1,0,2.5,0,0,0.0,18086,1,0,0.8571428571428571,0.0,-1.0,-1.0,4981.0,412.0,1000.0,4568.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
28731,28731_tpmtm.ru,1,0.848714,0.997148,1,0.1484336715340494,0.9971475383402963,0.848713866806247,8,1,0,2.5,0,0,0.0,18086,1,0,0.8571428571428571,0.0,-1.0,-1.0,4981.0,412.0,1000.0,4568.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
28738,28738_www.biocruz.cl,1,0.999999,0.980358,1,0.0196411759990441,0.9999993470100188,0.9803581710109748,14,2,1,3.182005814760214,0,0,0.0,14128,2,0,1.6,0.0,-1.0,-1.0,8877.0,98.0,1000.0,8779.0,0.0,58.0,3109.0,915.0,1.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,1.0,22860.0,8932.0,CL
28749,28749_fundacionbacata.org,1,0.953949,0.998667,1,0.0447184940767275,0.998667408034406,0.9539489139576784,19,1,0,3.5110854081804264,0,0,0.0,10167,1,0,0.6,0.0,-1.0,-1.0,4871.0,3140.0,1000.0,1731.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28853,28853_b-gsystemscanada.com,1,0.966951,0.997958,1,0.0310066277779389,0.9979576192223104,0.9669509914443714,20,1,0,3.6464393446710153,0,0,0.0,36448,1,1,0.1111111111111111,0.0,-1.0,-1.0,7908.0,315.0,628.0,7593.0,0.0,11.0,2898.0,810.0,3.0,1.0,1.0,90.0,2.0,370.0,1.0,1.0,1.0,16509.0,9513.0,US
28864,28864_sindju.org.br,1,0.98623,0.998379,1,0.0121489724020678,0.9983792686939468,0.986230296291879,13,2,1,3.392747410448785,0,0,0.0,5379,1,1,1.0,0.0,-1.0,-1.0,6108.0,66.0,1000.0,6041.0,1.0,250.0,3215.0,32.0,9.0,0.0,1.0,89.0,9.0,6201.0,1.0,0.0,1.0,27715.0,-1.0,
28871,28871_sindju.org.br,1,0.98623,0.998379,1,0.0121489769430713,0.9983792686939468,0.9862302917508754,13,2,1,3.392747410448785,0,0,0.0,5379,1,1,1.0,0.0,-1.0,-1.0,6108.0,66.0,1000.0,6041.0,1.0,250.0,3215.0,32.0,9.0,0.0,1.0,89.0,9.0,6201.0,1.0,0.0,1.0,27715.0,-1.0,
28878,28878_www.sindju.org.br,1,0.999949,0.994801,1,0.0051476738674819,0.9999486486668878,0.994800974799406,17,3,2,3.4104172527605203,0,0,0.0,13225,1,1,2.1666666666666665,0.0,-1.0,-1.0,6108.0,66.0,1000.0,6041.0,1.0,119.0,3215.0,70.0,9.0,0.0,0.0,90.0,1.0,6201.0,1.0,0.0,1.0,27715.0,-1.0,
28909,28909_gold-k.ru,1,0.183442,0.057037,1,0.1264053376108293,0.1834419627661094,0.0570366251552801,9,1,0,3.169925001442312,0,0,0.0,6281,0,0,2.75,0.0,-1.0,-1.0,4799.0,651.0,1000.0,4148.0,1.0,24.0,1494.0,651.0,2.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28931,28931_chesapeakecic.org,1,0.988032,0.997588,1,0.0095556357641236,0.9975880788192992,0.9880324430551756,17,1,0,3.4104172527605203,0,0,0.0,4234,1,1,0.1333333333333333,0.0,-1.0,-1.0,3634.0,2841.0,17.0,793.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
28977,28977_www.veminas.eti.br,1,1.0,0.997958,1,0.0020423801752067,0.999999999397517,0.9979576192223104,18,3,2,3.419381945646371,0,0,0.0,36448,1,1,0.1111111111111111,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,
29021,29021_ka.unikom.ac.id,1,1.0,0.998844,1,0.0011561314240907,0.999999997432208,0.9988438660081173,15,3,2,3.189898095464287,0,0,0.0,14177,1,1,0.0357142857142857,1.0,139231.0,5.14373594238686,7296.0,67.0,1000.0,7228.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9488.0,1.0,1.0,1.0,137332.0,-1.0,ID
29028,29028_www.laika.it,1,0.999016,0.998255,1,0.0007611775582682,0.999016376824304,0.9982551992660356,12,2,1,2.688721875540867,0,0,0.0,8381,1,1,10.0,0.0,-1.0,-1.0,10742.0,154.0,1000.0,10587.0,1.0,78.0,2927.0,56.0,9.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,1.0,3320.0,20594.0,
29041,29041_horizonwater.com.pk,1,0.855515,0.997721,1,0.142205845686951,0.997720970548114,0.855515124861163,19,2,1,3.7871439606981374,0,0,0.0,38193,1,0,0.6666666666666666,0.0,-1.0,-1.0,3251.0,2745.0,19.0,506.0,0.0,5.0,2999.0,2876.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29048,29048_leadstarcollege.org,1,0.619529,0.868116,1,0.2485872536464763,0.8681159063262639,0.6195286526797875,19,1,0,3.3263604079526936,0,0,0.0,149971,2,1,1.123015873015873,0.0,-1.0,-1.0,3904.0,2276.0,746.0,1627.0,0.0,36.0,2839.0,2253.0,2.0,0.0,1.0,190.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29069,29069_uddingstonhockeyclub.co.uk,1,0.999225,0.996734,1,0.0024919049874178,0.9992254742402694,0.9967335692528516,26,2,1,3.844106544814537,0,0,0.0,5618,1,1,1.0,0.0,-1.0,-1.0,5340.0,541.0,1000.0,4798.0,0.0,85.0,3468.0,688.0,7.0,0.0,1.0,90.0,8.0,6298.0,1.0,1.0,1.0,20738.0,8665.0,
29098,29098_hillsidedeliveryserviceltd.co.uk,1,0.999268,0.996734,1,0.0025346425246215,0.9992682117774732,0.9967335692528516,32,2,1,3.6761085007312415,0,0,0.0,5655,1,1,1.0,0.0,-1.0,-1.0,4775.0,72.0,873.0,4703.0,1.0,137.0,3481.0,32.0,8.0,0.0,1.0,89.0,7.0,5867.0,1.0,1.0,1.0,34282.0,7834.0,
29103,29103_www.iamgroup.co.za,1,1.0,0.999295,1,0.0007054771916676,0.9999999999088124,0.9992945227171448,18,3,2,3.419381945646371,0,0,0.0,8769,1,0,0.125,0.0,-1.0,-1.0,5330.0,419.0,449.0,4911.0,1.0,44.0,2927.0,544.0,2.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,1.0,327979.0,-1.0,
29113,29113_nyoka.oddessey2000.com,1,1.0,0.998607,1,0.0013927713684128,0.9999999945527768,0.9986072231843638,22,2,1,3.572623663895164,0,0,0.1818181818181818,14917,1,2,0.5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,46.0,2961.0,1357.0,1.0,0.0,0.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29129,29129_kggr.pl,1,0.991197,0.996734,1,0.0055360917654591,0.9967335692528516,0.9911974774873924,7,1,0,2.5216406363433186,0,0,0.0,5618,1,1,1.0,0.0,-1.0,-1.0,5206.0,735.0,1000.0,4470.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29136,29136_www.buyasafe.com.au,1,1.0,0.994771,1,0.005229413330737,1.0,0.994770586669263,19,3,2,3.391892644680931,0,0,0.0,7000,1,1,4.0,0.0,-1.0,-1.0,6999.0,75.0,1000.0,6923.0,0.0,109.0,5747.0,43.0,15.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
29147,29147_bee-turbo.ru,1,0.737563,0.964456,1,0.2268932092695891,0.964456137531077,0.7375629282614878,12,1,0,2.918295834054489,0,0,0.0,109002,16,2,1.868421052631579,0.0,-1.0,-1.0,4269.0,2978.0,1000.0,1291.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29160,29160_bee-turbo.ru,1,0.737563,0.964456,1,0.2268933391923052,0.964456137531077,0.7375627983387717,12,1,0,2.918295834054489,0,0,0.0,109002,16,2,1.868421052631579,0.0,-1.0,-1.0,4269.0,2978.0,1000.0,1291.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29177,29177_www.gsnet.com.vn,1,1.0,0.76489,1,0.2351094584288398,0.9999996644379816,0.7648902060091419,16,3,2,3.2806390622295662,0,0,0.0,22073,1,1,2.2,0.0,-1.0,-1.0,4675.0,76.0,1000.0,4599.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,7552.0,-1.0,VN
29184,29184_smarterguys.com,1,0.999998,0.988548,1,0.0114497567638962,0.9999976098213926,0.9885478530574964,15,1,0,3.506890595608518,0,0,0.0,6498,1,1,3.0,0.0,-1.0,-1.0,9576.0,94.0,1000.0,9481.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9687.0,1.0,1.0,1.0,396982.0,2836.0,US
29200,29200_pittsburgh-car-accident-lawyer.com,1,0.565186,0.421494,0,0.1436922679261506,0.5651864758048183,0.4214942078786676,34,1,0,4.17512313511346,0,0,0.0,130278,5,1,0.5314685314685315,0.0,-1.0,-1.0,6941.0,312.0,244.0,6629.0,1.0,3.0,599.0,272.0,1.0,0.0,0.0,365.0,1.0,4516.0,1.0,1.0,1.0,16509.0,9513.0,US
29204,29204_www.magnuve.com,1,1.0,0.988881,1,0.0111192318374855,0.9999999042988325,0.9888806724613468,17,2,1,3.3371753411230776,0,0,0.0,12919,2,1,1.434782608695652,0.0,-1.0,-1.0,5581.0,39.0,1000.0,5541.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5812.0,1.0,1.0,1.0,20454.0,5694.0,US
29211,29211_www.magnuve.com,1,0.979468,0.988881,1,0.0094127151618107,0.9888806724613468,0.9794679572995362,6,1,0,2.584962500721156,0,0,0.0,12919,2,1,1.434782608695652,0.0,-1.0,-1.0,5581.0,39.0,1000.0,5541.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5812.0,1.0,1.0,1.0,20454.0,5694.0,US
29229,29229_serenityautobrokers.com,1,0.826517,0.994418,1,0.1679006577772529,0.994417992725374,0.8265173349481212,23,1,0,3.7294461949052566,0,0,0.0,54343,1,1,0.2,0.0,-1.0,-1.0,5311.0,311.0,1000.0,4999.0,1.0,15.0,3418.0,928.0,2.0,0.0,0.0,89.0,3.0,4432.0,1.0,1.0,1.0,20857.0,20594.0,
29262,29262_westernlandscape.com.au,1,0.831058,0.992146,1,0.1610880628864919,0.992146319372924,0.831058256486432,23,2,1,3.762267390651495,0,0,0.0,4445,1,1,1.0,0.0,-1.0,-1.0,6757.0,66.0,1000.0,6690.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,132498.0,-1.0,AU
29282,29282_banquetespomodori.com,1,0.276118,0.987428,0,0.7113099165952793,0.9874275545603758,0.2761176379650965,21,1,0,3.820888851350188,0,0,0.0,57547,1,0,3.0,0.0,-1.0,-1.0,4661.0,2896.0,390.0,1764.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29289,29289_merrepenarts.com.au,1,0.879413,0.908346,1,0.0289338166241037,0.908346385788962,0.8794125691648582,19,2,1,3.43162356584743,0,0,0.0,141677,1,1,1.39,0.0,-1.0,-1.0,5307.0,76.0,1000.0,5231.0,1.0,411.0,2918.0,26.0,14.0,0.0,1.0,89.0,9.0,-1.0,-1.0,-1.0,1.0,47583.0,5525.0,DE
29306,29306_www.3vent.com.au,1,1.0,0.985329,1,0.014670634545175,0.999999997358215,0.98532936281304,16,3,2,3.4056390622295662,0,0,0.0625,28354,1,1,4.583333333333333,0.0,-1.0,-1.0,4791.0,76.0,1000.0,4714.0,0.0,17.0,2681.0,122.0,4.0,0.0,0.0,369.0,1.0,-1.0,-1.0,-1.0,1.0,45671.0,-1.0,AU
29315,29315_leadstarcollege.org,1,0.619529,0.868116,1,0.2485871057495796,0.8681159063262639,0.6195288005766842,19,1,0,3.3263604079526936,0,0,0.0,149987,2,1,1.123015873015873,0.0,-1.0,-1.0,3904.0,2276.0,746.0,1627.0,0.0,36.0,2839.0,2253.0,2.0,0.0,1.0,190.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29324,29324_www.cigarclub.sg,1,1.0,0.988436,1,0.011563731214597,1.0,0.9884362687854028,16,2,1,3.327819531114783,0,0,0.0,5095,1,1,3.0,0.0,-1.0,-1.0,4407.0,3726.0,141.0,681.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29328,29328_www.cigarclub.sg,1,1.0,0.988436,1,0.011563731214597,1.0,0.9884362687854028,16,2,1,3.327819531114783,0,0,0.0,5095,1,1,3.0,0.0,-1.0,-1.0,4407.0,3726.0,141.0,681.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29365,29365_www.nsk-vm.ru,1,1.0,0.75258,1,0.2474195126611303,0.9999999999996896,0.7525804873385591,13,2,1,3.180832987205441,0,0,0.0,9536,2,1,0.6,0.0,-1.0,-1.0,4812.0,70.0,1000.0,4742.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,60922.0,1408.0,
29374,29374_www.smarterguys.com,1,1.0,0.997223,1,0.0027774881070641,0.9999999999999992,0.9972225118929352,19,2,1,3.5766176449086644,0,0,0.0,17715,1,1,0.1351351351351351,0.0,-1.0,-1.0,9576.0,94.0,1000.0,9481.0,1.0,92.0,4565.0,75.0,8.0,0.0,0.0,89.0,1.0,9687.0,1.0,1.0,1.0,396982.0,2836.0,US
29379,29379_www.smarterguys.com,1,1.0,0.992651,1,0.0073491816841932,1.0,0.9926508183158068,19,2,1,3.5766176449086644,0,0,0.0,22185,1,1,0.1282051282051282,0.0,-1.0,-1.0,9576.0,94.0,1000.0,9481.0,1.0,92.0,4565.0,75.0,8.0,0.0,0.0,89.0,1.0,9687.0,1.0,1.0,1.0,396982.0,2836.0,US
29384,29384_www.smarterguys.com,1,1.0,0.980759,1,0.019240688261759,0.9999999804453414,0.9807592921835824,19,2,1,3.5766176449086644,0,0,0.0,45294,1,0,0.1025641025641025,0.0,-1.0,-1.0,9576.0,94.0,1000.0,9481.0,1.0,92.0,4565.0,75.0,8.0,0.0,0.0,89.0,1.0,9687.0,1.0,1.0,1.0,396982.0,2836.0,US
29389,29389_www.smarterguys.com,1,1.0,0.988548,1,0.0114521469425036,1.0,0.9885478530574964,19,2,1,3.5766176449086644,0,0,0.0,6498,1,1,3.0,0.0,-1.0,-1.0,9576.0,94.0,1000.0,9481.0,1.0,92.0,4565.0,75.0,8.0,0.0,0.0,89.0,1.0,9687.0,1.0,1.0,1.0,396982.0,2836.0,US
29401,29401_nomeazul.com.br,1,0.893624,0.99024,1,0.0966160780141504,0.9902398641487132,0.893623786134563,15,2,1,3.5068905956085183,0,0,0.0,18805,1,1,2.923076923076923,0.0,-1.0,-1.0,3378.0,447.0,17.0,2930.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,2.0,0.0,0.0,-1.0,-1.0,
29410,29410_ovift.org,1,0.944421,0.997442,1,0.0530209185846619,0.9974421119572036,0.9444211933725416,9,1,0,2.94770277922009,0,0,0.0,11286,1,2,1.3333333333333333,0.0,-1.0,-1.0,8095.0,66.0,1000.0,8029.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,8245.0,1.0,1.0,1.0,14555.0,604.0,US
29421,29421_www.xydbd.net,1,1.0,0.996098,1,0.0039016271160474,0.9999999995552344,0.9960983724391868,13,2,1,3.0269868333592878,0,0,0.0,23058,1,2,4.857142857142857,0.0,-1.0,-1.0,1603.0,1118.0,3.0,484.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29430,29430_merrepenarts.com.au,1,0.879413,0.908346,1,0.0289338240746843,0.908346385788962,0.8794125617142776,19,2,1,3.43162356584743,0,0,0.0,141629,1,1,1.39,0.0,-1.0,-1.0,5307.0,76.0,1000.0,5231.0,1.0,411.0,2918.0,26.0,14.0,0.0,1.0,89.0,9.0,-1.0,-1.0,-1.0,1.0,47583.0,5525.0,DE
29437,29437_merrepenarts.com.au,1,0.879413,0.908346,1,0.0289338166241037,0.908346385788962,0.8794125691648582,19,2,1,3.43162356584743,0,0,0.0,141677,1,1,1.39,0.0,-1.0,-1.0,5307.0,76.0,1000.0,5231.0,1.0,411.0,2918.0,26.0,14.0,0.0,1.0,89.0,9.0,-1.0,-1.0,-1.0,1.0,47583.0,5525.0,DE
29453,29453_auss.edu.bd,1,0.719404,0.990326,1,0.270922504342322,0.9903263260761777,0.7194038217338555,11,2,1,2.7321588913645702,0,0,0.0,20503,1,1,3.1538461538461537,0.0,-1.0,-1.0,3657.0,2662.0,359.0,994.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29482,29482_actva.com.au,1,0.815366,0.908346,1,0.0929799149807178,0.908346385788962,0.8153664708082441,12,2,1,2.8553885422075336,0,0,0.0,141697,1,1,1.4,0.0,-1.0,-1.0,4992.0,3582.0,1000.0,1409.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29492,29492_eastbrunswicknjcriminallawyer.com,1,0.796253,0.991822,1,0.1955685942501162,0.9918218986373531,0.796253304387237,33,1,0,4.020926316000353,0,0,0.0,19077,2,1,1.8571428571428568,0.0,-1.0,-1.0,3905.0,440.0,906.0,3465.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29501,29501_www.estudiohub.in,1,1.0,0.995743,1,0.0042568419771183,0.9999999992342437,0.9957431572571253,17,2,1,3.454822399946607,0,0,0.0,44861,1,0,0.25,0.0,-1.0,-1.0,4274.0,1594.0,542.0,2679.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29515,29515_actva.com.au,1,0.815366,0.908346,1,0.0929799149807178,0.908346385788962,0.8153664708082441,12,2,1,2.8553885422075336,0,0,0.0,141696,1,1,1.4,0.0,-1.0,-1.0,4992.0,3582.0,1000.0,1409.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29605,29605_ewarts.com,1,0.980651,0.982918,1,0.0022671755783204,0.9829179598630076,0.980650784284687,10,1,0,3.321928094887362,0,0,0.0,20317,2,1,0.2666666666666666,0.0,-1.0,-1.0,9763.0,513.0,1000.0,9250.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10089.0,1.0,1.0,1.0,19871.0,7197.0,US
29699,29699_citonet.cl,1,0.648017,0.997958,1,0.3499410158402989,0.9979576192223104,0.6480166033820114,10,1,0,2.9219280948873623,0,0,0.0,36448,1,1,0.1111111111111111,0.0,-1.0,-1.0,3842.0,245.0,426.0,3597.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,52368.0,5173.0,CL
29708,29708_cdgoodart.com,1,0.977129,0.998913,1,0.0217845515548776,0.9989130889782484,0.9771285374233706,13,1,0,3.0269868333592878,0,0,0.0,6432,2,1,0.1666666666666666,0.0,-1.0,-1.0,7006.0,1080.0,1000.0,5925.0,1.0,1.0,1598.0,1598.0,1.0,0.0,0.0,365.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29715,29715_cdgoodart.com,1,0.977129,0.998913,1,0.0217845515548776,0.9989130889782484,0.9771285374233706,13,1,0,3.0269868333592878,0,0,0.0,6432,2,1,0.1666666666666666,0.0,-1.0,-1.0,7006.0,1080.0,1000.0,5925.0,1.0,1.0,1598.0,1598.0,1.0,0.0,0.0,365.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29722,29722_bonimex.pl,1,0.621016,0.77358,1,0.1525636141277763,0.7735798384830633,0.621016224355287,10,1,0,3.321928094887362,0,0,0.0,71844,7,1,0.7722772277227723,0.0,-1.0,-1.0,6642.0,280.0,1000.0,6361.0,1.0,64.0,1425.0,27.0,8.0,0.0,1.0,89.0,2.0,7516.0,1.0,1.0,1.0,13335.0,5790.0,US
29796,29796_buyasafe.com.au,1,0.944475,0.997566,1,0.0530913085547967,0.997566179763261,0.9444748712084644,15,2,1,3.323231428797621,0,1,0.0,32642,1,1,0.0196078431372549,0.0,-1.0,-1.0,6999.0,75.0,1000.0,6923.0,0.0,247.0,5747.0,43.0,21.0,0.0,1.0,89.0,6.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
29820,29820_www.kggr.pl,1,1.0,0.996734,1,0.0032664306252749,0.9999999998781266,0.9967335692528516,11,2,1,2.663532754804255,0,0,0.0,5618,1,1,1.0,0.0,-1.0,-1.0,5206.0,735.0,1000.0,4470.0,1.0,2.0,735.0,735.0,1.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29831,29831_shanghaihockeyclub.com,1,0.999975,0.996734,1,0.0032414651100215,0.9999750343628732,0.9967335692528516,22,1,0,3.845350936622435,0,0,0.0,5618,1,1,1.0,0.0,-1.0,-1.0,8118.0,604.0,1000.0,7513.0,0.0,33.0,3479.0,277.0,3.0,0.0,0.0,90.0,8.0,3968.0,1.0,1.0,1.0,16509.0,9513.0,US
29856,29856_www.medosan.rs,1,1.0,0.999549,1,0.0004505766544343,0.9999999999989096,0.9995494233444752,14,2,1,3.182005814760214,0,0,0.0,6380,1,0,0.6666666666666666,0.0,-1.0,-1.0,5347.0,3252.0,866.0,2095.0,1.0,4.0,3413.0,3242.0,1.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
29908,29908_bgbcelebration.com.br,1,0.999689,0.996446,1,0.0032425783738895,0.9996890107740908,0.9964464324002013,21,2,1,3.5351745656359026,0,1,0.0,5360,1,3,2.0,0.0,-1.0,-1.0,4297.0,2986.0,491.0,1311.0,0.0,14.0,4334.0,3023.0,3.0,0.0,0.0,365.0,9.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
