sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,url_length,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,path_length,n_url_params,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio
netflix+mjnvsai.github.io+2023_07_26+0,1,0.996879,0.995546,1,0.001333019177335859,0.996878738078766,0.9955457189014302,45,17,2,1,3.6901165175936654,0,1,20,0,0.0,12911,0,0,10.0
netflix+mohityadav7628.github.io+2023_07_25+0,1,0.999971,0.992973,1,0.0069975629788235905,0.9999707474373852,0.9929731844585616,80,24,2,1,3.9701755214643457,0,0,49,0,0.16666666666666666,8830,2,0,0.9411764705882353
netflix+muhammmedfahim4321.github.io+2023_07_25+0,1,0.999986,0.999016,1,0.0009694372295877551,0.9999858235327316,0.9990163863031438,60,28,2,1,3.838804369244613,0,0,25,0,0.14285714285714285,7569,1,0,0.16666666666666666
netflix+muralidarreddy789.github.io+2023_07_28+0,1,0.999583,0.998183,1,0.0014009074082445006,0.9995834354354565,0.998182528027212,50,27,2,1,4.004344446367529,0,1,15,0,0.1111111111111111,4889,1,0,0.0
netflix+nabarun101.github.io+2023_07_26+0,1,0.937783,0.990301,1,0.05251865873175776,0.9903014302691364,0.9377827715373787,38,20,2,1,3.621928094887362,0,0,11,0,0.15,100850,0,0,2.772727272727273
netflix+netflix.devyash.in.eu.org+2023_07_31+0,1,1.0,0.989559,1,0.010441182269746663,0.9999999999891535,0.9895588177194068,34,25,4,3,3.973660689688184,0,1,1,0,0.0,2061,1,0,6.0
netflix+parimishettichandrashekharrao.github.io+2023_07_26+0,1,0.988537,0.997802,1,0.009264746063472273,0.9978018344940262,0.9885370884305539,54,39,2,1,3.860176348978302,0,0,8,0,0.0,99269,0,0,3.35
netflix+php-lemon-wolf-tipila8097259058.codeanyapp.com+2023_07_24+0,1,1.0,0.93327,1,0.0667300986331597,0.9999999999999992,0.9332699013668395,77,46,2,1,4.3523814564716385,0,0,24,0,0.21739130434782608,12348,1,1,1.0833333333333333
netflix+qujat.kz+2023_08_01+0,1,0.977004,0.93327,1,0.043733776761242016,0.9770036781280815,0.9332699013668395,49,8,1,0,3.0,0,1,33,0,0.0,12348,1,1,1.0833333333333333
netflix+qujat.kz+2023_08_02+0,1,0.977004,0.975743,1,0.001260470174958117,0.9770036781280815,0.9757432079531234,49,8,1,0,3.0,0,1,33,0,0.0,12467,1,1,1.0833333333333333
netflix+raj-vardhan24.github.io+2023_07_26+0,1,0.99846,0.995479,1,0.0029813265771396757,0.9984600342415475,0.9954787076644078,48,23,2,1,3.9690016298759936,0,0,18,0,0.08695652173913043,12796,0,0,10.0
netflix+ravikant-diwakar.github.io+2023_07_25+0,1,0.999234,0.999311,1,7.729617030516334e-05,0.9993107970070699,0.9992335008367648,49,26,2,1,3.7773627950641684,0,1,15,0,0.0,10124,1,0,0.1875
netflix+sirwitcher.github.io+2023_07_25+0,1,0.999993,0.997739,1,0.0022540531624271054,0.999992896813481,0.9977388436510539,41,20,2,1,3.521928094887362,0,1,13,0,0.0,2236,1,1,0.2
netflix+statybosabc.lt+2023_07_28+0,1,0.990786,0.93327,1,0.05751627757782529,0.9907861789446648,0.9332699013668395,92,14,1,0,3.039148671903071,0,1,70,0,0.0,12348,1,1,1.0833333333333333
netflix+suiiinaldo.github.io+2023_07_25+0,1,0.999741,0.999137,1,0.0006043746245399939,0.9997412656045156,0.9991368909799756,50,20,2,1,3.4414460711655215,0,1,22,0,0.0,9373,2,0,0.23529411764705882
netflix+supiimishra01.github.io+2023_07_27+0,1,0.942724,0.992781,1,0.05005649186996064,0.9927807530464806,0.94272426117652,43,23,2,1,3.6709688919510652,0,0,13,0,0.08695652173913043,7079,0,0,0.045454545454545456
netflix+thilaganiranchan.github.io+2023_07_26+0,1,0.940538,0.997549,1,0.05701066946910649,0.9975489471560256,0.9405382776869191,43,26,2,1,3.488525294897748,0,0,10,0,0.0,4541,0,0,0.0625
netflix+vasu-user.github.io+2023_07_25+0,1,0.999995,0.99912,1,0.0008749805867926952,0.9999945426666192,0.9991195620798266,47,19,2,1,3.6818808028034016,0,1,20,0,0.0,8087,2,0,0.0625
netflix+withintimesshop.net+2023_09_26+0,1,0.215752,0.981308,0,0.7655553803618201,0.9813075357273706,0.21575215536555048,37,19,1,0,3.3263604079526936,0,1,10,0,0.0,121578,1,0,10.0
netflix+www.del-pinar.com.ar+2023_07_31+0,1,1.0,0.93327,1,0.0667300986330347,0.9999999999998742,0.9332699013668395,72,20,3,2,3.646439344671015,0,0,45,0,0.0,12348,1,1,1.0833333333333333
netflix+www.slatealt.com+2023_07_26+0,1,1.0,0.975743,1,0.024256792046875697,0.9999999999999991,0.9757432079531234,50,16,2,1,3.202819531114783,0,1,26,0,0.0,12467,1,1,1.0833333333333333
netflix+yousseflbrahim.github.io+2023_07_27+0,1,0.990249,0.998137,1,0.007887749935630128,0.9981368627393782,0.990249112803748,41,24,2,1,3.8868421881310122,0,1,9,0,0.0,4086,0,0,0.058823529411764705
netzero+netzero-webmail-102186.weeblysite.com+2023_10_06+0,1,1.0,0.932774,1,0.06722555909479022,0.9999999995623118,0.9327744404675216,46,37,2,1,4.249729716863358,0,1,1,0,0.16216216216216217,170590,2,0,10.0
netzero+netzero-webmail-102972.weeblysite.com+2023_10_06+0,1,1.0,0.922776,1,0.0772241526944476,0.9999999992789148,0.9227758465844672,46,37,2,1,4.249729716863358,0,1,1,0,0.16216216216216217,173716,2,0,10.0
netzero+netzero-webmail-106700.weeblysite.com+2023_10_06+0,1,1.0,0.930739,1,0.06926066498293937,0.9999999994566838,0.9307393344737445,46,37,2,1,4.175273297885967,0,1,1,0,0.16216216216216217,169423,2,0,10.0
netzero+netzero-webmail-109829.weeblysite.com+2023_11_14+0,1,1.0,0.952657,1,0.04734328722962433,0.99999999928726,0.9526567120576357,45,37,2,1,4.249729716863358,0,0,1,0,0.16216216216216217,169870,2,0,10.0
netzero+netzero66.godaddysites.com+2023_10_31+0,1,1.0,0.664634,1,0.33536606777056277,0.9999999999014592,0.6646339321308964,42,26,2,1,3.8441065448145375,0,1,8,0,0.07692307692307693,61753,1,0,3.5
nexi+actichemglobal.com+2023_09_07+0,1,0.49431,0.870527,0,0.3762174614002831,0.8705271677136279,0.4943097063133448,32,18,1,0,3.4613201402110083,0,1,6,0,0.0,308733,1,0,3.5833333333333335
nexi+afccoservices.com+2023_08_29+0,1,0.999854,0.99845,1,0.0014040907684474968,0.9998544147015377,0.9984503239330902,26,17,1,0,3.2639334294856344,0,1,1,0,0.0,562722,1,0,1.3333333333333333
nexi+ck95859.tw1.ru+2023_12_20+0,1,1.0,0.997844,1,0.0021554918177507654,0.9999996696596835,0.9978441778419327,22,14,2,1,3.3787834934861767,0,0,1,0,0.42857142857142855,107683,3,1,0.46153846153846156
nexi+giacaor.com+2023_08_01+0,1,0.998718,0.99845,1,0.0002671909103554304,0.9987175148434456,0.9984503239330902,20,11,1,0,2.913977073182752,0,1,1,0,0.0,562784,1,0,1.3333333333333333
nexi+nexigroupsecureareaclienti.cfolks.pl+2023_09_04+0,1,1.0,0.996503,1,0.0034973058962718406,0.9999999956851913,0.9965026897889194,53,36,2,1,3.930225265800904,0,1,9,0,0.0,7354,1,1,4.0
nexi+p4.93-123-118-110.cprapid.com+2023_08_10+0,1,1.0,0.66986,1,0.3301396495998363,0.9999999993603309,0.6698603497604946,38,29,3,2,3.82783261647491,0,1,1,0,0.41379310344827586,311601,4,1,1.1176470588235294
nexi+pcnalumni.com+2023_07_27+0,1,0.607837,0.66986,1,0.06202349877947455,0.6698603497604946,0.60783685098102,22,13,1,0,3.238901256602631,0,1,1,0,0.0,311601,4,1,1.1176470588235294
nexi+supporto-servizio-online-operatore.cfolks.pl+2023_07_27+0,1,0.98527,0.509607,1,0.4756629620490853,0.9852702466048852,0.5096072845557998,80,44,2,1,3.8987262899314543,0,1,28,0,0.0,313021,4,1,1.1764705882352942
nexi+uniquebro.com+2023_08_07+0,1,0.999613,0.99845,1,0.001162486882394509,0.9996128108154847,0.9984503239330902,21,13,1,0,3.3927474104487847,0,0,1,0,0.0,562784,1,0,1.3333333333333333
nexi+www.theminthub.com+2023_09_07+0,1,1.0,0.99845,1,0.0015496760669098109,1.0,0.9984503239330902,27,18,2,1,3.4613201402110083,0,1,1,0,0.0,562722,1,0,1.3333333333333333
nickel+0f37338.wcomhost.com+2023_07_31+0,1,1.0,0.998251,1,0.001748896445537551,0.9999999999883654,0.9982511035428279,100,20,2,1,3.546439344671015,0,1,72,0,0.3,187313,1,9,10.0
nickel+app2983980s.eventsdreams.it+2023_08_18+0,1,0.999934,0.9978,1,0.0021340152086863906,0.9999337874129488,0.9977997722042624,23,9,2,1,2.4193819456463714,0,0,7,0,0.0,187172,1,9,10.0
nickel+avansib.ru+2023_11_15+0,1,0.209897,0.998433,0,0.7885368551340407,0.9984334668941285,0.20989661176008778,53,10,1,0,3.121928094887362,0,1,35,0,0.0,184523,1,9,10.0
nickel+bzn.sgz.mybluehost.me+2023_11_20+0,1,1.0,0.998251,1,0.0017488963386276257,0.9999999998814555,0.9982511035428279,43,21,3,2,3.6897037321995465,0,1,14,0,0.0,187313,1,9,10.0
nickel+linktr.ee+2023_11_20+0,1,0.195618,0.978057,0,0.7824393170188334,0.9780571496792267,0.19561783266039334,27,9,1,0,2.9477027792200903,0,1,10,0,0.0,54741,1,0,2.0
nickel+plate747300.nexim-invest.com+2023_08_21+0,1,0.999934,0.9978,1,0.0021340151504787297,0.9999337873547411,0.9977997722042624,23,9,2,1,2.4193819456463714,0,0,7,0,0.0,187179,1,9,10.0
nickel+serviceclientnicki-agolbana631118.codeanyapp.com+2023_11_08+0,1,1.0,0.978057,1,0.02194262518774892,0.9999997748669757,0.9780571496792267,419,16,2,1,3.625,0,1,395,0,0.0625,54741,1,0,2.0
nickel+www.asvicltda.com+2023_07_31+0,1,1.0,0.998251,1,0.0017488964567899945,0.9999999999996179,0.9982511035428279,78,17,2,1,3.454822399946607,0,0,54,0,0.0,187313,1,9,10.0
nickel+www.blysty.com+2023_12_10+0,1,1.0,0.9978,1,0.002200227789036835,0.9999999999932992,0.9977997722042624,55,14,2,1,3.182005814760214,0,1,33,0,0.0,187179,1,9,10.0
nordea+184.70.150.18_60001+2023_1_14+0,1,0.999999,0.985922,1,0.01407704998502457,0.9999994804975685,0.9859224305125439,33,13,3,2,2.6612262562697895,1,0,7,0,0.7692307692307693,23977,3,0,10.0
nordea+3.134.192.159+2023_1_15+0,1,0.999997,0.990969,1,0.00902829150913953,0.9999971696090005,0.990968878099861,28,13,3,2,2.6612262562697895,1,0,8,0,0.7692307692307693,14462,1,1,10.0
nordea+cert.dokument.login.34-243-31-233.cprapid.com+2023_1_9+1,1,1.0,0.990969,1,0.009031059816710485,0.9999999379165715,0.990968878099861,69,45,5,4,4.214432130654918,0,1,16,0,0.2222222222222222,14257,1,1,10.0
nordea+cert.info.privatkunde.51-12-50-201.cprapid.com+2022_12_12+0,1,1.0,0.991464,1,0.008536159164197255,0.9999999107942229,0.9914637516300256,69,46,5,4,4.259671401982716,0,1,15,0,0.1956521739130435,14104,1,1,10.0
nordea+cert.login.dan.ske.20-208-136-239.cprapid.com+2022_11_24+0,1,1.0,0.991505,1,0.008495335098353207,0.9999999143437784,0.9915045792454252,69,45,6,5,4.385754484978178,0,1,16,0,0.24444444444444444,14989,1,1,10.0
nordea+cert.login.dokument.35-180-99-255.cprapid.com+2023_1_16+11,1,1.0,0.992291,1,0.007708594613837216,0.9999999959896573,0.9922914013758201,112,45,5,4,4.41120441892766,0,1,18,0,0.2222222222222222,22001,3,0,10.0
nordea+cert.login.id.dan.20-111-53-38.cprapid.com+2022_11_14+0,1,1.0,0.990969,1,0.009031057726563985,0.999999935826425,0.990968878099861,66,42,6,5,4.171264743846754,0,1,16,0,0.21428571428571427,14245,1,1,10.0
nordea+cert.privatekunde.id.20-203-255-118.cprapid.com+2022_11_17+0,1,1.0,0.99102,1,0.00897962159590493,0.9999999362448883,0.9910203146489833,71,47,5,4,4.285466713555413,0,1,16,0,0.23404255319148937,15153,1,1,10.0
nordea+certificate.privatkunde.id.3-75-235-221.cprapid.com+2022_12_14+0,1,1.0,0.99102,1,0.008979621989379738,0.9999999366383631,0.9910203146489833,75,51,5,4,4.235986499497352,0,1,16,0,0.17647058823529413,15170,1,1,10.0
nordea+digital.mobilekey.20-24-201-12.cprapid.com+2023_1_10+0,1,1.0,0.988345,1,0.011655015823167969,0.9999999950487034,0.9883449792255354,78,42,4,3,4.231486767965345,0,1,27,0,0.21428571428571427,22845,3,0,10.0
nordea+fervent-kowalevski.35-232-79-167.plesk.page+2022_12_5+0,1,1.0,0.998334,1,0.0016660732355070484,0.9999999983218799,0.9983339250863729,63,43,3,2,4.376976022637824,0,1,12,0,0.23255813953488372,32883,3,0,0.0
nordea+n0rdeanor.web.app+2022_12_14+0,1,1.0,0.991976,1,0.008023080790946269,0.9999995337638702,0.9919764529729239,33,17,2,1,3.381580488309164,0,1,1,0,0.058823529411764705,360569,4,0,3.4285714285714284
nordea+nakanary.pl+2022_12_12+0,1,0.715451,0.988345,1,0.2728941101548884,0.9883449792255354,0.715450869070647,27,11,1,0,2.845350936622437,0,0,9,0,0.0,23701,3,0,10.0
nordea+netomaservnordeanet.top+2023_11_09+0,1,0.997394,0.993028,1,0.004365983158230002,0.997393647565175,0.993027664406945,48,23,1,0,3.381620107948735,0,1,17,0,0.0,119274,6,5,10.0
nordea+nord05.firebaseapp.com+2023_1_16+1,1,1.0,0.991976,1,0.008023547026907996,0.9999999999998319,0.9919764529729239,38,22,2,1,3.9139770731827515,0,1,1,0,0.09090909090909091,360569,4,0,3.4285714285714284
nordea+nordea.privatkunde.dan.ske.35-180-99-255.cprapid.com+2023_1_14+0,1,1.0,0.988345,1,0.01165501600108787,0.9999999952266233,0.9883449792255354,64,52,6,5,4.35353394857748,0,1,4,0,0.19230769230769232,23670,3,0,10.0
nordea+nordeafiwallt.34-28-249-221.plesk.page+2022_12_19+1,1,1.0,0.998334,1,0.0016660733101442338,0.9999999983965171,0.9983339250863729,54,38,3,2,4.306494947369446,0,1,8,0,0.2631578947368421,32883,3,0,0.0
nordea+nordeajubileum.com+2022_12_6+1,1,0.987264,0.858993,1,0.12827045932143477,0.9872637870632357,0.8589933277418009,41,18,1,0,3.7254805569978675,0,1,15,0,0.0,25515,2,1,0.6923076923076923
nordea+nordeawallet.35-232-79-167.plesk.page+2022_12_5+1,1,1.0,0.998334,1,0.0016660732014917023,0.9999999982878646,0.9983339250863729,57,37,3,2,4.262979041070738,0,1,12,0,0.2702702702702703,32883,3,0,0.0
nordea+nordeno2.firebaseapp.com+2022_12_19+0,1,1.0,0.991976,1,0.008023547026848932,0.9999999999997728,0.9919764529729239,37,24,2,1,3.772055208874201,0,1,1,0,0.041666666666666664,360569,4,0,3.4285714285714284
nordea+nordeno2.web.app+2022_12_19+0,1,1.0,0.991976,1,0.008023304756602623,0.9999997577295265,0.9919764529729239,25,16,2,1,3.375,0,1,1,0,0.0625,360569,4,0,3.4285714285714284
nordea+nostalgic-robinson.34-28-249-221.plesk.page+2022_12_19+0,1,1.0,0.998334,1,0.0016660731831917852,0.9999999982695646,0.9983339250863729,63,43,3,2,4.286275219617123,0,1,12,0,0.23255813953488372,32883,3,0,0.0
nordea+pay.lrxxkjyxgs.com+2023_1_16+0,1,1.0,0.992291,1,0.007708499978557715,0.9999999013543778,0.9922914013758201,33,18,2,1,3.6835423624332306,0,0,8,0,0.0,21962,3,0,10.0
nordea+rewards.info.clients.35-176-87-79.cprapid.com+2022_12_19+1,1,1.0,0.991505,1,0.008495334097083584,0.9999999133425088,0.9915045792454252,69,45,5,4,4.394429141101805,0,1,16,0,0.2,14985,1,1,10.0
nordea+scraper.escore.info+2023_1_16+0,1,0.847043,0.992291,1,0.14524824186034047,0.9922914013758201,0.8470431595154796,34,19,2,1,3.3263604079526936,0,0,8,0,0.0,21965,3,0,10.0
nordea+teksinunlumamuller.com+2022_12_19+0,1,0.666211,0.988345,1,0.32213363966041,0.9883449792255354,0.6662113395651255,36,22,1,0,3.629219686524096,0,0,7,0,0.0,23748,3,0,10.0
nordea+www.cdcem.com+2022_12_20+0,1,1.0,0.991505,1,0.00849515559803049,0.9999997348434557,0.9915045792454252,27,13,2,1,2.6612262562697895,0,0,7,0,0.0,15094,1,1,10.0
nordea+www.gclcinfo.com+2022_12_20+0,1,1.0,0.991505,1,0.008495336041768664,0.9999999152871939,0.9915045792454252,30,16,2,1,3.1556390622295662,0,0,7,0,0.0,15117,1,1,10.0
nordea+www.jdwenming.cn+2022_12_12+0,1,1.0,0.991464,1,0.008536185440620625,0.9999999370706463,0.9914637516300256,30,16,2,1,3.077819531114783,0,0,7,0,0.0,14234,1,1,10.0
nordea+www.rcmwin.co.za+2022_12_12+0,1,0.999971,0.99102,1,0.008951001648463075,0.9999713162974464,0.9910203146489833,30,16,3,2,3.077819531114783,0,0,7,0,0.0,15393,1,1,10.0
nordea+www.teamknit.com+2022_12_20+0,1,1.0,0.991505,1,0.008495345056866888,0.9999999243022921,0.9915045792454252,30,16,2,1,3.327819531114783,0,0,7,0,0.0,15114,1,1,10.0
nordea+zzwealth.cn+2022_12_19+0,1,0.715932,0.988345,1,0.27241277120173857,0.9883449792255354,0.7159322080237969,25,11,1,0,3.2776134368191165,0,0,7,0,0.0,23704,3,0,10.0
nova_kbm+test.24vorotaplus.ru+2023_09_26+0,1,0.999999,0.988549,1,0.011450466447016194,0.9999994595353394,0.9885489930883232,28,20,2,1,3.5841837197791886,0,0,1,0,0.1,92571,1,1,3.1
ntt_docomo+commondatastorage.googleapis.com+2023_09_08+0,1,1.0,0.984529,1,0.015470578083880304,0.9999999999580133,0.984529421874133,83,32,2,1,3.6556390622295667,0,0,44,0,0.0,10215,1,1,1.25
nubank+aviatorpro.app+2023_08_02+0,1,0.218406,0.962806,0,0.7443997690376981,0.962806009138172,0.21840624010047394,23,14,1,0,2.8423709931771093,0,1,1,0,0.0,18884,0,1,9.0
o2+o2-billingonline-bundle.com+2022_11_14+0,1,0.290093,0.956084,0,0.6659904103649374,0.9560838163929981,0.29009340602806066,188,27,1,0,3.587858798299509,0,1,12,2,0.037037037037037035,100683,5,2,1.278538812785388
o2+o2telefonicadiscounts.com+2023_11_03+0,1,0.884634,0.879169,1,0.005465542440509341,0.8846342632077786,0.8791687207672693,34,25,1,0,3.733660689688185,0,1,1,0,0.04,157759,1,1,1.5635359116022098
o2+resolve-myo2account.com+2022_12_11+0,1,0.803163,0.959081,1,0.1559186352986638,0.9590813537218271,0.8031627184231633,31,23,1,0,3.7950885863977324,0,0,1,0,0.043478260869565216,100162,5,2,1.2798165137614679
o2+www.my02-helplogin.com+2023_12_05+0,1,1.0,0.969407,1,0.030592731202814916,0.9999999999999984,0.9694072687971835,30,22,2,1,3.879664004902593,0,0,1,0,0.09090909090909091,34985,1,1,0.05128205128205128
o2+www.o2mailco.uk+2023_11_17+0,1,1.0,0.970045,1,0.029955017583905175,0.9999999999571602,0.970044982373255,24,15,2,1,3.32323142879762,0,1,1,0,0.06666666666666667,80700,4,2,0.06422018348623854
one_digital_service+73m.bba.myftpupload.com+2023_09_06+0,1,1.0,0.933665,1,0.06633519620208939,0.9999999999557516,0.9336648037536622,72,23,3,2,3.7622673906514947,0,1,41,0,0.08695652173913043,18694,1,1,2.24
onedrive+invoice-100423.pages.dev+2023_11_08+0,1,1.0,0.997168,1,0.002831742843169449,1.0,0.9971682571568306,755,24,2,1,4.053508854797679,0,1,1,5,0.25,173719,1,0,10.0
opensea+boxclaim-openseapro.firebaseapp.com+2023_12_19+0,1,0.999958,0.991565,1,0.008393084753818614,0.9999583120962581,0.9915652273424395,44,35,2,1,3.8149973026592514,0,1,1,0,0.0,72960,0,0,10.0
opensea+login-openseateam.ddnss.eu+2023_08_22+0,1,0.995043,0.358829,0,0.6362141916513104,0.9950433624246758,0.35882917077336535,116,26,2,1,3.719294525666979,0,1,82,0,0.0,167203,0,0,0.175
opensea+opensea-nft-free.eu.org+2023_07_24+0,1,0.261331,0.680102,0,0.4187711612538848,0.6801023820468192,0.26133122079293436,70,23,2,1,3.4970558484728045,0,1,7,0,0.0,89954,0,0,2.942857142857143
opensea+www.www-app-opensea.io+2023_07_25+0,1,0.999986,0.989932,1,0.010054489274215372,0.9999862666660276,0.9899317773918123,58,22,2,1,3.0837651410695512,0,0,6,1,0.0,119402,1,0,0.6896551724137931
optimum+arfesa.com.ar+2023_08_29+3,1,0.181363,0.988741,0,0.8073781721314981,0.9887413009370671,0.18136312880556904,29,13,2,1,3.0269868333592873,0,1,8,0,0.0,110851,5,3,0.8222222222222222
optimum+bafybeig3b3tcgopkkm6tovvm7fhkrvqhnlugs3qfcwarczslse4pqowdmy.ipfs.cf-ipfs.com+2023_10_03+0,1,1.0,0.702373,1,0.29762721388238733,0.9999999849779077,0.7023727710955203,84,76,3,2,4.7115044085684765,0,0,1,0,0.07894736842105263,211112,4,2,0.2631578947368421
optimum+bafybeig3b3tcgopkkm6tovvm7fhkrvqhnlugs3qfcwarczslse4pqowdmy.ipfs.dweb.link+2023_10_03+1,1,0.671939,0.702373,1,0.03043414001050615,0.7023727710955203,0.6719386310850142,75,15,1,0,3.640223928941851,0,1,52,0,0.0,211112,4,2,0.2631578947368421
optimum+gateway.ipfs.io+2023_10_03+0,1,0.993685,0.702373,1,0.2913117731806638,0.9936845442761841,0.7023727710955203,88,15,2,1,3.506890595608519,0,1,65,0,0.0,211112,4,2,0.2631578947368421
optimum+gs26s88ja7hs62gs6s62fs6fswwee2002s62fs25s6a7762agstwg26.pages.dev+2023_11_03+0,1,1.0,0.988808,1,0.011192253160865473,0.9999999845093759,0.9888077313485104,74,65,2,1,3.7461754589431826,0,1,1,0,0.4,717891,2,1,1.3793103448275863
optimum+ipfs-stg.fleek.co+2023_09_20+0,1,0.999926,0.702373,1,0.2975529349833651,0.9999257060788854,0.7023727710955203,76,17,2,1,3.6168746059562227,0,0,52,0,0.0,211103,4,2,0.2631578947368421
optimum+kj.dlvkbw.workers.dev+2023_09_21+0,1,1.0,0.769252,1,0.23074728825523028,0.9999996541356824,0.7692523658804521,40,21,3,2,3.463280517810811,0,0,12,0,0.0,210720,4,2,0.2631578947368421
optimum+lennis22.github.io+2023_08_24+0,1,0.230023,0.987527,0,0.7575035174741351,0.9875267256052853,0.23002320813115018,31,18,2,1,3.5724312513221195,0,0,6,0,0.1111111111111111,111010,5,3,0.8333333333333334
optimum+toplo.org+2023_09_12+0,1,0.181297,0.989973,0,0.8086763616049422,0.9899734585207736,0.1812970969158314,46,9,1,0,2.6416041678685933,0,0,30,0,0.0,111041,5,3,0.8277777777777777
optimum+waalls-gheort-mcloick.yolasite.com+2022_12_5+0,1,1.0,0.99479,1,0.005210224835938138,0.9999999998243679,0.9947897749884298,43,34,2,1,3.925410635240724,0,1,1,0,0.0,117613,1,0,10.0
optimum+www.astelsp.org.br+2023_07_25+0,1,0.581238,0.995661,1,0.41442265638178943,0.9956611521303814,0.581238495748592,45,14,2,1,3.378783493486176,0,0,24,0,0.0,226720,4,2,0.8634538152610441
optus+ipfs.io+2023_09_04+0,1,0.186336,0.919263,0,0.7329271066596961,0.9192630204319878,0.18633591377229175,87,7,1,0,2.5216406363433186,0,1,52,1,0.0,36992,2,2,2.097560975609756
orange+7847sef.weebly.com+2023_11_27+1,1,0.999997,0.927272,1,0.07272505626597847,0.9999974340098092,0.9272723777438308,27,18,2,1,3.6835423624332306,0,1,1,0,0.2222222222222222,32742,1,0,1.4285714285714286
orange+appurl.io+2023_10_03+6,1,0.191101,0.934527,0,0.7434259365933664,0.9345270618054791,0.19110112521211264,28,9,1,0,2.94770277922009,0,1,11,0,0.0,64880,1,0,10.0
orange+bernardgard07.wixsite.com+2023_07_26+0,1,1.0,0.987907,1,0.012092546757554445,0.9999999990701365,0.987907452312582,41,25,2,1,4.053660689688185,0,0,9,0,0.08,318154,1,0,10.0
orange+compteorange.godaddysites.com+2023_07_27+0,1,0.99777,0.934463,1,0.06330686182232548,0.9977700771439061,0.9344632153215806,28,11,2,1,2.663532754804255,0,0,10,0,0.0,57638,1,0,7.75
orange+connexion0.godaddysites.com+2023_10_02+0,1,1.0,0.974689,1,0.025310656127269016,0.9999999999924768,0.9746893438652078,35,27,2,1,3.736006946447657,0,0,1,0,0.037037037037037035,52236,1,0,10.0
orange+dev-rng3m.pantheonsite.io+2023_07_24+0,1,0.412731,0.995554,0,0.5828227153466553,0.9955535461167789,0.4127308307701236,19,5,1,0,2.321928094887362,0,1,6,0,0.0,53145,1,0,10.0
orange+did57sauveton.wixsite.com+2023_08_03+0,1,1.0,0.267268,0,0.7327323405029236,0.9999999688690647,0.26726762836614115,41,25,2,1,3.973660689688185,0,0,9,0,0.08,472246,1,0,10.0
orange+donaldgoulard51.wixsite.com+2023_08_02+0,1,1.0,0.985853,1,0.01414664244355035,0.9999999994913996,0.9858533570478493,42,27,2,1,4.106377316818028,0,0,8,0,0.07407407407407407,330706,1,0,10.0
orange+identifiez-vous48.godaddysites.com+2023_10_03+0,1,1.0,0.928893,1,0.07110652933491513,0.9999999999832762,0.928893470648361,42,34,2,1,4.0796786498829745,0,0,1,0,0.058823529411764705,74623,1,0,10.0
orange+identifiez-vous672.godaddysites.com+2023_10_18+0,1,1.0,0.941182,1,0.05881775789371735,0.9999999999810528,0.9411822420873355,44,35,2,1,4.150292659616668,0,1,1,0,0.08571428571428572,61098,1,0,9.428571428571429
orange+identifiez-vous7.godaddysites.com+2023_08_01+0,1,1.0,0.97949,1,0.020509624917506186,0.9999999999811964,0.9794903750636902,41,33,2,1,4.0060710131011685,0,0,1,0,0.030303030303030304,49491,1,0,8.0
orange+identifiez-vous837.godaddysites.com+2023_08_11+0,1,1.0,0.920111,1,0.07988894684204617,0.9999999999832461,0.9201110531411999,44,35,2,1,4.150292659616668,0,1,1,0,0.08571428571428572,49729,1,0,6.285714285714286
orange+jfhefi75.weebly.com+2023_07_24+0,1,0.999945,0.960341,1,0.039603286946503946,0.9999447044385531,0.9603414174920492,27,19,2,1,3.7871439606981383,0,0,1,0,0.10526315789473684,37977,1,0,5.285714285714286
orange+lkjrgir87.weebly.com+2023_07_24+0,1,0.999953,0.960341,1,0.039611973233061426,0.9999533907251106,0.9603414174920492,29,20,2,1,3.921928094887362,0,1,1,0,0.1,37982,1,0,5.285714285714286
orange+loginorange123.weebly.com+2023_07_28+0,1,0.999996,0.983951,1,0.016045024710754863,0.9999963762635161,0.9839513515527613,33,25,2,1,3.9434651896016457,0,0,1,0,0.12,32481,1,0,3.25
orange+loginwebmailidentification.flazio.com+2023_08_03+0,1,0.999819,0.829192,1,0.170627769782137,0.9998192887008476,0.8291915189187106,45,37,2,1,3.7522602045237172,0,0,1,0,0.0,75748,0,0,6.25
orange+onlinefrench7.godaddysites.com+2023_07_31+0,1,1.0,0.616469,1,0.3835307877656381,0.9999999999128284,0.6164692121471903,39,30,2,1,4.0062389286533895,0,1,1,0,0.03333333333333333,61226,1,0,3.7142857142857144
orange+orange-info-vocale.flazio.fr+2023_11_27+0,1,0.182699,0.765449,0,0.5827502475537069,0.7654492059388806,0.1826989583851737,50,28,2,1,3.6820058147602137,0,1,5,1,0.0,19533,0,0,7.666666666666667
orange+orange241.godaddysites.com+2023_08_04+0,1,1.0,0.879845,1,0.1201551071532232,0.9999999999848981,0.8798448928316749,35,26,2,1,3.9500637564362093,0,1,1,0,0.11538461538461539,49824,1,0,5.5
