mode,sid,round,label_llm,gt,correct,weight
full,2377,21,0,1,0,0.9694
full,3428,21,0,0,1,0.84
full,1873,21,0,1,0,0.4031
full,2596,21,0,0,1,0.86
full,924,21,0,1,0,0.8582
full,2650,21,0,0,1,0.9355
full,1876,21,0,1,0,0.9733
full,3778,21,0,0,1,0.8575
full,984,21,0,1,0,0.4067
full,3791,21,0,0,1,0.9389
full,894,22,1,1,1,0.612
full,2227,22,1,1,1,0.665
full,429,22,1,1,1,0.635
full,2315,22,0,1,0,0.4662
full,257,22,1,1,1,0.571
full,2249,22,1,1,1,0.6372
full,2276,22,1,1,1,0.6337
full,581,22,0,1,0,0.8582
full,2137,22,0,1,0,0.9445
full,833,22,1,1,1,0.665
full,1972,22,1,1,1,0.4725
full,1534,22,1,1,1,0.671
full,6,22,1,1,1,0.631
full,2356,22,0,1,0,0.4825
full,1204,22,0,1,0,0.9264
full,1283,22,0,1,0,0.4543
full,30,22,0,1,0,0.4938
full,2295,22,1,1,1,0.6072
full,1757,22,1,1,1,0.5977
full,1750,22,0,1,0,0.4836
full,892,22,1,1,1,0.5975
full,102,22,1,1,1,0.6428
full,36,22,1,1,1,0.5936
full,372,22,1,1,1,0.656
full,758,22,0,1,0,0.39
full,200,22,1,1,1,0.6072
full,326,22,1,1,1,0.6248
full,1867,22,0,1,0,0.8579
full,494,22,1,1,1,0.6767
full,922,22,0,1,0,0.49
full,939,22,1,1,1,0.6428
full,45,22,0,1,0,0.9367
full,1606,22,0,1,0,0.8554
full,4713,22,0,0,1,0.8647
full,18,22,1,1,1,0.6917
full,3507,22,0,0,1,0.8702
full,1999,22,0,1,0,0.8567
full,1610,22,1,1,1,0.5725
full,616,22,0,1,0,0.94
full,3531,22,0,0,1,0.616
full,1725,22,1,1,1,0.635
full,1468,22,0,1,0,0.8463
full,735,22,0,1,0,0.8567
full,331,22,0,1,0,0.8588
full,3385,22,0,0,1,0.9233
full,2426,22,0,1,0,0.4929
full,3760,22,0,0,1,0.8417
full,2763,22,0,0,1,0.94
full,1044,22,1,1,1,0.556
full,2136,22,0,1,0,0.51
full,1630,23,0,1,0,0.5067
full,777,23,0,1,0,0.4867
full,1574,23,0,1,0,0.4067
full,594,23,1,1,1,0.5636
full,1480,23,0,1,0,0.4082
full,2485,23,1,1,1,0.5993
full,2037,23,0,1,0,0.404
full,232,23,0,1,0,0.39
full,2353,23,0,1,0,0.2882
full,1015,23,1,1,1,0.656
full,1960,23,0,1,0,0.4007
full,874,23,0,1,0,0.4756
full,2379,23,0,1,0,0.9445
full,1954,23,1,1,1,0.6072
full,705,23,0,1,0,0.4867
full,729,23,0,1,0,0.4983
full,709,23,0,1,0,0.4043
full,1361,23,1,1,1,0.656
full,1211,23,0,1,0,0.9367
full,722,23,1,1,1,0.6038
full,1863,23,1,1,1,0.6248
full,1197,23,0,1,0,0.4
full,1346,23,1,1,1,0.6767
full,789,23,1,1,1,0.55
full,153,23,1,1,1,0.535
full,1953,23,0,1,0,0.8471
full,491,23,1,1,1,0.505
full,1543,23,0,1,0,0.49
full,2054,23,1,1,1,0.635
full,2143,23,0,1,0,0.49
full,344,23,1,1,1,0.662
full,1624,23,1,1,1,0.5846
full,841,23,0,1,0,0.9471
full,1679,23,0,1,0,0.94
full,1069,23,1,1,1,0.6143
full,1147,23,1,1,1,0.5935
full,1121,23,0,1,0,0.4015
full,1013,23,1,1,1,0.5636
full,1220,23,1,1,1,0.5933
full,1040,23,0,1,0,0.4829
full,1071,23,0,1,0,0.4855
full,3,23,1,1,1,0.6282
full,1505,23,0,1,0,0.92
full,620,23,1,1,1,0.6072
full,1883,23,1,1,1,0.6038
full,1847,23,1,1,1,0.66
full,749,23,1,1,1,0.6203
full,1491,23,1,1,1,0.6203
full,1447,23,0,1,0,0.47
full,1411,23,0,1,0,0.5129
full,492,24,1,1,1,0.556
full,514,24,1,1,1,0.665
full,1760,24,0,1,0,0.8582
full,472,24,1,1,1,0.6707
full,1902,24,0,1,0,0.8608
full,80,24,1,1,1,0.6203
full,1846,24,1,1,1,0.5517
full,2294,24,0,1,0,0.93
full,1645,24,1,1,1,0.7885
full,602,24,1,1,1,0.6337
full,1398,24,1,1,1,0.6765
full,2103,24,0,1,0,0.9647
full,842,24,1,1,1,0.6038
full,2277,24,1,1,1,0.6707
full,216,24,1,1,1,0.535
full,1762,24,0,1,0,0.484
full,178,24,0,1,0,0.4867
full,980,24,1,1,1,0.6364
full,914,24,1,1,1,0.5993
full,1021,24,1,1,1,0.5977
full,2321,24,1,1,1,0.662
full,244,24,1,1,1,0.665
full,134,24,1,1,1,0.6337
full,498,24,0,1,0,0.8567
full,2328,24,1,1,1,0.6917
full,822,24,1,1,1,0.5733
full,782,24,1,1,1,0.635
full,652,24,1,1,1,0.585
full,976,24,0,1,0,0.4911
full,2110,24,1,1,1,0.5432
full,688,24,1,1,1,0.656
full,67,24,1,1,1,0.5725
full,2153,24,1,1,1,0.5143
full,1179,24,1,1,1,0.5993
full,2132,24,1,1,1,0.635
full,2348,24,1,1,1,0.5727
full,84,24,0,1,0,0.4122
full,2483,24,0,1,0,0.85
full,2092,24,1,1,1,0.564
full,1320,24,0,1,0,0.8634
full,1829,24,1,1,1,0.5993
full,25,24,0,1,0,0.8337
full,1934,24,1,1,1,0.5948
full,1970,24,1,1,1,0.5975
full,117,24,1,1,1,0.6248
full,292,24,1,1,1,0.6977
full,2376,24,1,1,1,0.6007
full,457,24,1,1,1,0.494
full,964,24,0,1,0,0.4629
full,1698,24,0,1,0,0.8567
full,1743,25,0,1,0,0.9329
full,1671,25,0,1,0,0.2867
full,582,25,0,1,0,0.9445
full,1485,25,1,1,1,0.6962
full,459,25,1,1,1,0.606
full,4935,25,0,0,1,0.4082
full,2464,25,0,1,0,0.61
full,1513,25,1,1,1,0.662
full,1345,25,1,1,1,0.656
full,171,25,1,1,1,0.456
full,1851,25,1,1,1,0.6917
full,1168,25,1,1,1,0.7185
full,1342,25,0,1,0,0.9367
full,2183,25,1,1,1,0.656
full,2131,25,1,1,1,0.5203
full,648,25,1,1,1,0.635
full,1747,25,1,1,1,0.7072
full,1649,25,0,1,0,0.85
full,1734,25,0,1,0,0.9329
full,764,25,1,1,1,0.5623
full,393,25,0,1,0,0.8483
full,1973,25,0,1,0,0.8579
full,529,25,1,1,1,0.6977
full,1265,25,1,1,1,0.556
full,1721,25,1,1,1,0.6203
full,1890,25,0,1,0,0.9329
full,1473,25,1,1,1,0.662
full,317,25,0,1,0,0.9456
full,1407,25,0,1,0,0.8543
full,2078,25,1,1,1,0.6038
full,2418,25,1,1,1,0.656
full,3598,25,0,0,1,0.8369
full,1969,25,1,1,1,0.5993
full,2063,25,1,1,1,0.506
full,3350,25,0,0,1,0.8354
full,186,25,0,1,0,0.8567
full,4514,25,0,0,1,0.61
full,1533,25,0,1,0,0.4114
full,1566,25,1,1,1,0.7067
full,1904,25,0,1,0,0.946
full,1602,25,0,1,0,0.945
full,3573,25,0,0,1,0.8694
full,3114,25,0,0,1,0.8516
full,832,25,1,1,1,0.515
full,1463,25,0,1,0,0.8511
full,1712,25,1,1,1,0.7364
full,839,25,1,1,1,0.7363
full,251,25,1,1,1,0.565
full,1134,25,0,1,0,0.5
full,907,25,0,1,0,0.6205
hard_filter,4924,1,0,0,1,0.8668
hard_filter,2843,1,0,0,1,0.8647
hard_filter,4011,1,0,0,1,0.5274
hard_filter,3044,1,0,0,1,0.8513
hard_filter,3082,1,0,0,1,0.8551
hard_filter,4389,1,0,0,1,0.8674
hard_filter,3126,1,0,0,1,0.848
hard_filter,4712,1,0,0,1,0.8647
hard_filter,4107,1,0,0,1,0.848
hard_filter,2957,1,0,0,1,0.9442
hard_filter,2733,1,0,0,1,0.8623
hard_filter,4592,1,0,0,1,0.9447
hard_filter,3815,1,0,0,1,0.958
hard_filter,2974,1,0,0,1,0.8647
hard_filter,3372,1,0,0,1,0.8571
hard_filter,4904,1,0,0,1,0.873
hard_filter,4547,1,0,0,1,0.8531
hard_filter,4873,1,0,0,1,0.846
hard_filter,2595,1,0,0,1,0.8591
hard_filter,3395,1,0,0,1,0.8551
hard_filter,3281,1,0,0,1,0.863
hard_filter,4381,1,0,0,1,0.848
hard_filter,575,1,1,1,1,0.0
hard_filter,4160,1,0,0,1,0.8563
hard_filter,2815,1,0,0,1,0.8337
hard_filter,4446,1,0,0,1,0.8623
hard_filter,4967,1,0,0,1,0.8647
hard_filter,2710,1,0,0,1,0.8648
hard_filter,4031,1,0,0,1,0.8556
hard_filter,4337,1,0,0,1,0.863
hard_filter,3706,1,0,0,1,0.9447
hard_filter,3208,1,0,0,1,0.863
hard_filter,3336,1,0,0,1,0.843
hard_filter,4318,1,0,0,1,0.8567
hard_filter,4141,1,0,0,1,0.948
hard_filter,4306,1,0,0,1,0.9367
hard_filter,2585,1,0,0,1,0.8595
hard_filter,2792,1,0,0,1,0.8447
hard_filter,3024,1,0,0,1,0.848
hard_filter,3113,1,0,0,1,0.8595
hard_filter,3939,1,0,0,1,0.8647
hard_filter,3080,1,0,0,1,0.9551
hard_filter,3828,1,0,0,1,0.8355
hard_filter,3540,1,0,0,1,0.8662
hard_filter,3577,1,0,0,1,0.8598
hard_filter,2886,1,0,0,1,0.868
hard_filter,3154,1,0,0,1,0.8623
hard_filter,3821,1,0,0,1,0.8585
hard_filter,2694,1,0,0,1,0.8647
hard_filter,4884,1,0,0,1,0.8483
hard_filter,2646,2,0,0,1,0.5298
hard_filter,4676,2,0,0,1,0.856
hard_filter,2796,2,0,0,1,0.8688
hard_filter,3401,2,0,0,1,0.9389
hard_filter,3151,2,0,0,1,0.8623
hard_filter,4229,2,0,0,1,0.8536
hard_filter,4883,2,0,0,1,0.9365
hard_filter,4989,2,0,0,1,0.8614
hard_filter,3429,2,0,0,1,0.8438
hard_filter,568,2,0,1,0,0.8694
hard_filter,1520,2,0,1,0,0.8642
hard_filter,1430,2,0,1,0,0.8603
hard_filter,2932,2,0,0,1,0.8536
hard_filter,2665,2,0,0,1,0.8619
hard_filter,4807,2,0,0,1,0.9647
hard_filter,4083,2,0,0,1,0.848
hard_filter,4219,2,0,0,1,0.868
hard_filter,2742,2,0,0,1,0.8525
hard_filter,3093,2,0,0,1,0.8623
hard_filter,3480,2,0,0,1,0.8623
hard_filter,4942,2,0,0,1,0.8647
hard_filter,1254,2,0,1,0,0.8436
hard_filter,1038,2,1,1,1,0.5143
hard_filter,1694,2,1,1,1,0.535
hard_filter,4589,2,0,0,1,0.9627
hard_filter,2872,2,0,0,1,0.8647
hard_filter,3509,2,0,0,1,0.863
hard_filter,2780,2,0,0,1,0.8558
hard_filter,3686,2,0,0,1,0.948
hard_filter,4416,2,0,0,1,0.8623
hard_filter,2627,2,0,0,1,0.8513
hard_filter,4133,2,0,0,1,0.8668
hard_filter,2758,2,0,0,1,0.858
hard_filter,2557,2,0,0,1,0.873
hard_filter,4881,2,0,0,1,0.948
hard_filter,3750,2,0,0,1,0.8567
hard_filter,4697,2,0,0,1,0.8591
hard_filter,3537,2,0,0,1,0.863
hard_filter,2955,2,0,0,1,0.8694
hard_filter,4928,2,0,0,1,0.8551
hard_filter,3220,2,0,0,1,0.9627
hard_filter,3814,2,0,0,1,0.9447
hard_filter,4122,2,0,0,1,0.861
hard_filter,4716,2,0,0,1,0.9409
hard_filter,4251,2,0,0,1,0.8668
hard_filter,3364,2,0,0,1,0.8493
hard_filter,3525,2,0,0,1,0.958
hard_filter,4065,2,0,0,1,0.861
hard_filter,3773,2,0,0,1,0.8523
hard_filter,4920,2,0,0,1,0.8647
hard_filter,4759,3,0,0,1,0.8623
hard_filter,4502,3,0,0,1,0.8647
hard_filter,3245,3,0,0,1,0.9293
hard_filter,2660,3,0,0,1,0.8634
hard_filter,4587,3,0,0,1,0.8438
hard_filter,4506,3,0,0,1,0.863
hard_filter,2933,3,0,0,1,0.5327
hard_filter,2666,3,0,0,1,0.8623
hard_filter,4508,3,0,0,1,0.858
hard_filter,3854,3,0,0,1,0.8647
hard_filter,4097,3,0,0,1,0.858
hard_filter,3197,3,0,0,1,0.8623
hard_filter,2635,3,0,0,1,0.8647
hard_filter,2816,3,0,0,1,0.9471
hard_filter,3651,3,0,0,1,0.8603
hard_filter,3982,3,0,0,1,0.9447
hard_filter,2604,3,0,0,1,0.8647
hard_filter,4764,3,0,0,1,0.8449
hard_filter,2883,3,0,0,1,0.8518
hard_filter,4528,3,0,0,1,0.8438
hard_filter,2896,3,0,0,1,0.8647
hard_filter,3481,3,0,0,1,0.8647
hard_filter,2547,3,0,0,1,0.8694
hard_filter,4564,3,0,0,1,0.858
hard_filter,4457,3,0,0,1,0.8668
hard_filter,4865,3,0,0,1,0.8605
hard_filter,4527,3,0,0,1,0.8498
hard_filter,4290,3,0,0,1,0.8595
hard_filter,3466,3,0,0,1,0.8623
hard_filter,2991,3,0,0,1,0.8605
hard_filter,3873,3,0,0,1,0.8647
hard_filter,3761,3,0,0,1,0.8623
hard_filter,2760,3,0,0,1,0.9418
hard_filter,4315,3,0,0,1,0.8397
hard_filter,2586,3,0,0,1,0.9365
hard_filter,4677,3,0,0,1,0.868
hard_filter,3053,3,0,0,1,0.8616
hard_filter,3796,3,0,0,1,0.8668
hard_filter,4814,3,0,0,1,0.9442
hard_filter,3247,3,0,0,1,0.9531
hard_filter,4955,3,0,0,1,0.8551
hard_filter,4084,3,0,0,1,0.845
hard_filter,4171,3,0,0,1,0.5334
hard_filter,3254,3,0,0,1,0.855
hard_filter,477,3,0,1,0,0.9296
hard_filter,4327,3,0,0,1,0.858
hard_filter,3143,3,0,0,1,0.9447
hard_filter,3954,3,0,0,1,0.9345
hard_filter,2881,3,0,0,1,0.8616
hard_filter,4768,4,0,0,1,0.848
hard_filter,4282,4,0,0,1,0.8647
hard_filter,4499,4,0,0,1,0.5348
hard_filter,2431,4,1,1,1,0.6326
hard_filter,2976,4,0,0,1,0.858
hard_filter,4406,4,0,0,1,0.8442
hard_filter,4383,4,0,0,1,0.0
hard_filter,4778,4,0,0,1,0.848
hard_filter,3733,4,0,0,1,0.848
hard_filter,4174,4,0,0,1,0.848
hard_filter,2740,4,0,0,1,0.5055
hard_filter,4897,4,0,0,1,0.8511
hard_filter,2762,4,0,0,1,0.8623
hard_filter,3928,4,0,0,1,0.8591
hard_filter,4783,4,0,0,1,0.8647
hard_filter,3783,4,0,0,1,0.8491
hard_filter,3966,4,0,0,1,0.863
hard_filter,2711,4,0,0,1,0.8647
hard_filter,2912,4,0,0,1,0.8623
hard_filter,4852,4,0,0,1,0.9293
hard_filter,4366,4,0,0,1,0.9647
hard_filter,2875,4,0,0,1,0.0
hard_filter,3646,4,0,0,1,0.8662
hard_filter,2785,4,0,0,1,0.948
hard_filter,3590,4,0,0,1,0.8595
hard_filter,3116,4,0,0,1,0.8623
hard_filter,4256,4,0,0,1,0.9525
hard_filter,4644,4,0,0,1,0.8623
hard_filter,4037,4,0,0,1,0.0
hard_filter,3369,4,0,0,1,0.858
hard_filter,4863,4,0,0,1,0.8623
hard_filter,3875,4,0,0,1,0.8502
hard_filter,3207,4,0,0,1,0.8623
hard_filter,2774,4,1,0,0,0.6631
hard_filter,3729,4,0,0,1,0.5285
hard_filter,3068,4,0,0,1,0.9536
hard_filter,4803,4,0,0,1,0.8536
hard_filter,563,4,0,1,0,0.9456
hard_filter,3137,4,0,0,1,0.8623
hard_filter,2509,4,0,0,1,0.8551
hard_filter,4754,4,0,0,1,0.915
hard_filter,3849,4,0,0,1,0.848
hard_filter,1359,4,0,1,0,0.8636
hard_filter,3765,4,0,0,1,0.8551
hard_filter,2695,4,0,0,1,0.865
hard_filter,3004,4,0,0,1,0.9585
hard_filter,2631,4,0,0,1,0.9647
hard_filter,2847,4,0,0,1,0.8648
hard_filter,2697,4,0,0,1,0.9435
hard_filter,4959,4,0,0,1,0.0
hard_filter,3437,5,0,0,1,0.8238
hard_filter,2667,5,0,0,1,0.8483
hard_filter,4082,5,0,0,1,0.0
hard_filter,3251,5,0,0,1,0.5055
hard_filter,3037,5,0,0,1,0.873
hard_filter,4237,5,0,0,1,0.0
hard_filter,3132,5,0,0,1,0.0
hard_filter,3641,5,0,0,1,0.8377
hard_filter,3283,5,0,0,1,0.8648
hard_filter,3025,5,0,0,1,0.8531
hard_filter,4177,5,0,0,1,0.858
hard_filter,2609,5,0,0,1,0.8627
hard_filter,2960,5,0,0,1,0.8605
hard_filter,4866,5,0,0,1,0.8627
hard_filter,3366,5,0,0,1,0.8605
hard_filter,2807,5,0,0,1,0.9409
hard_filter,4222,5,0,0,1,0.8647
hard_filter,4919,5,0,0,1,0.94
hard_filter,3845,5,0,0,1,0.8551
hard_filter,3827,5,0,0,1,0.8447
hard_filter,3192,5,0,0,1,0.8417
hard_filter,4077,5,0,0,1,0.8647
hard_filter,3210,5,0,0,1,0.8647
hard_filter,3103,5,0,0,1,0.8623
hard_filter,4079,5,0,0,1,0.8623
hard_filter,2947,5,0,0,1,0.9447
hard_filter,3838,5,0,0,1,0.873
hard_filter,4201,5,0,0,1,0.8447
hard_filter,3275,5,0,0,1,0.865
hard_filter,3699,5,0,0,1,0.8647
hard_filter,3360,5,0,0,1,0.8662
hard_filter,4889,5,0,0,1,0.8623
hard_filter,4649,5,0,0,1,0.8595
hard_filter,3448,5,0,0,1,0.948
hard_filter,4862,5,0,0,1,0.8647
hard_filter,2565,5,0,0,1,0.8694
hard_filter,4447,5,0,0,1,0.8668
hard_filter,2643,5,0,0,1,0.8551
hard_filter,3088,5,0,0,1,0.8551
hard_filter,3457,5,0,0,1,0.8647
hard_filter,4503,5,0,0,1,0.8647
hard_filter,3347,5,0,0,1,0.8567
hard_filter,4751,5,0,0,1,0.8682
hard_filter,3504,5,0,0,1,0.8694
hard_filter,3619,5,0,0,1,0.8603
hard_filter,3880,5,0,0,1,0.8642
hard_filter,3878,5,0,0,1,0.9392
hard_filter,3227,5,0,0,1,0.8543
hard_filter,3410,5,0,0,1,0.8483
hard_filter,2743,5,0,0,1,0.8647
hard_filter,2773,6,0,0,1,0.946
hard_filter,4053,6,0,0,1,0.8688
hard_filter,3256,6,0,0,1,0.948
hard_filter,3408,6,0,0,1,0.8623
hard_filter,2802,6,0,0,1,0.8513
hard_filter,3464,6,0,0,1,0.848
hard_filter,3738,6,0,0,1,0.8623
hard_filter,2580,6,0,0,1,0.8647
hard_filter,3273,6,0,0,1,0.848
hard_filter,2720,6,0,0,1,0.8623
hard_filter,3470,6,0,0,1,0.851
hard_filter,3926,6,0,0,1,0.0
hard_filter,3649,6,0,0,1,0.5347
hard_filter,4254,6,0,0,1,0.8647
hard_filter,3568,6,0,0,1,0.8647
hard_filter,4063,6,0,0,1,0.8424
hard_filter,3463,6,0,0,1,0.5347
hard_filter,2874,6,0,0,1,0.863
hard_filter,3551,6,0,0,1,0.8647
hard_filter,2644,6,0,0,1,0.8603
hard_filter,2741,6,0,0,1,0.8694
hard_filter,3657,6,0,0,1,0.8355
hard_filter,3764,6,0,0,1,0.8662
hard_filter,4255,6,0,0,1,0.8647
hard_filter,3223,6,0,0,1,0.8563
hard_filter,3817,6,0,0,1,0.8358
hard_filter,2751,6,0,0,1,0.8543
hard_filter,2753,6,0,0,1,0.8647
hard_filter,4930,6,0,0,1,0.8551
hard_filter,4294,6,0,0,1,0.8647
hard_filter,4343,6,0,0,1,0.8647
hard_filter,3290,6,0,0,1,0.8605
hard_filter,3382,6,0,0,1,0.9329
hard_filter,4126,6,0,0,1,0.8536
hard_filter,2781,6,0,0,1,0.8623
hard_filter,4906,6,0,0,1,0.863
hard_filter,4307,6,0,0,1,0.8554
hard_filter,2514,6,0,0,1,0.8525
hard_filter,4012,6,0,0,1,0.8605
hard_filter,3312,6,0,0,1,0.8551
hard_filter,3548,6,0,0,1,0.8445
hard_filter,3899,6,0,0,1,0.856
hard_filter,3100,6,0,0,1,0.9355
hard_filter,2779,6,0,0,1,0.8647
hard_filter,3635,6,0,0,1,0.8668
hard_filter,2768,6,0,0,1,0.8627
hard_filter,3874,6,0,0,1,0.9674
hard_filter,4732,6,0,0,1,0.8647
hard_filter,3589,6,0,0,1,0.9614
hard_filter,4486,6,0,0,1,0.8595
hard_filter,3225,7,0,0,1,0.5336
hard_filter,2906,7,0,0,1,0.526
hard_filter,3708,7,0,0,1,0.9605
hard_filter,4055,7,0,0,1,0.8647
hard_filter,4582,7,0,0,1,0.8397
hard_filter,4146,7,0,0,1,0.9551
hard_filter,3978,7,0,0,1,0.9605
hard_filter,4792,7,0,0,1,0.8563
hard_filter,3625,7,0,0,1,0.9837
hard_filter,4706,7,0,0,1,0.8598
hard_filter,4162,7,0,0,1,0.8662
hard_filter,3444,7,0,0,1,0.0
hard_filter,2709,7,0,0,1,0.8662
hard_filter,2844,7,0,0,1,0.5005
hard_filter,3843,7,0,0,1,0.8647
hard_filter,4270,7,0,0,1,0.8623
hard_filter,3020,7,0,0,1,0.8595
hard_filter,3588,7,0,0,1,0.8591
hard_filter,3826,7,0,0,1,0.8662
hard_filter,4419,7,0,0,1,0.8397
hard_filter,2739,7,0,0,1,0.8603
hard_filter,3411,7,0,0,1,0.8668
hard_filter,4994,7,0,0,1,0.8647
hard_filter,2789,7,0,0,1,0.8627
hard_filter,4767,7,0,0,1,0.8591
hard_filter,2639,7,0,0,1,0.9551
hard_filter,3979,7,0,0,1,0.0
hard_filter,2659,7,0,0,1,0.8623
hard_filter,4766,7,0,0,1,0.8614
hard_filter,3595,7,0,0,1,0.8367
hard_filter,4163,7,0,0,1,0.8445
hard_filter,4913,7,0,0,1,0.9202
hard_filter,4700,7,0,0,1,0.8623
hard_filter,4367,7,0,0,1,0.845
hard_filter,4100,7,0,0,1,0.9337
hard_filter,2948,7,0,0,1,0.9362
hard_filter,4523,7,0,0,1,0.9337
hard_filter,4682,7,0,0,1,0.855
hard_filter,4081,7,0,0,1,0.8647
hard_filter,2893,7,0,0,1,0.858
hard_filter,4845,7,0,0,1,0.8662
hard_filter,4225,7,0,0,1,0.8612
hard_filter,4984,7,0,0,1,0.84
hard_filter,4152,7,0,0,1,0.8563
hard_filter,4274,7,0,0,1,0.8623
hard_filter,4173,7,0,0,1,0.8636
hard_filter,90,7,1,1,1,0.6738
hard_filter,2523,7,0,0,1,0.918
hard_filter,3572,7,0,0,1,0.8488
hard_filter,4623,7,0,0,1,0.8627
hard_filter,54,8,0,1,0,0.0
hard_filter,489,8,1,1,1,0.702
hard_filter,3505,8,0,0,1,0.845
hard_filter,4454,8,0,0,1,0.8571
hard_filter,3430,8,0,0,1,0.8674
hard_filter,3728,8,0,0,1,0.9605
hard_filter,3096,8,0,0,1,0.858
hard_filter,3870,8,0,0,1,0.9551
hard_filter,3182,8,0,0,1,0.8605
hard_filter,4597,8,0,0,1,0.8551
hard_filter,4059,8,0,0,1,0.948
hard_filter,1119,8,0,1,0,0.9456
hard_filter,3042,8,0,0,1,0.9409
hard_filter,2884,8,0,0,1,0.863
hard_filter,3356,8,0,0,1,0.8623
hard_filter,4562,8,0,0,1,0.8551
hard_filter,553,8,1,1,1,0.562
hard_filter,4519,8,0,0,1,0.8543
hard_filter,4266,8,0,0,1,0.8389
hard_filter,3284,8,0,0,1,0.8605
hard_filter,4183,8,0,0,1,0.9285
hard_filter,3445,8,0,0,1,0.8647
hard_filter,2931,8,0,0,1,0.0
hard_filter,3134,8,0,0,1,0.8567
hard_filter,2813,8,0,0,1,0.84
hard_filter,4331,8,0,0,1,0.6147
hard_filter,3054,8,0,0,1,0.8623
hard_filter,3212,8,0,0,1,0.8647
hard_filter,2712,8,0,0,1,0.9447
hard_filter,4436,8,0,0,1,0.8647
hard_filter,4184,8,0,0,1,0.846
hard_filter,4917,8,0,0,1,0.853
hard_filter,3259,8,0,0,1,0.8623
hard_filter,2495,8,0,1,0,0.9367
hard_filter,3156,8,0,0,1,0.855
hard_filter,3373,8,0,0,1,0.8551
hard_filter,2689,8,0,0,1,0.8451
hard_filter,3377,8,0,0,1,0.8516
hard_filter,2533,8,0,0,1,0.8567
hard_filter,4694,8,0,0,1,0.8662
hard_filter,3862,8,0,0,1,0.8605
hard_filter,2850,8,0,0,1,0.8447
hard_filter,2516,8,1,0,0,0.506
hard_filter,4392,8,0,0,1,0.6017
hard_filter,4721,8,0,0,1,0.8603
hard_filter,2777,8,0,0,1,0.8551
hard_filter,3753,8,0,0,1,0.8647
hard_filter,2950,8,0,0,1,0.8614
hard_filter,3988,8,0,0,1,0.9389
hard_filter,3059,8,1,0,0,0.535
hard_filter,3425,9,0,0,1,0.0
hard_filter,4330,9,0,0,1,0.8525
hard_filter,3224,9,0,0,1,0.5267
hard_filter,4427,9,0,0,1,0.8647
hard_filter,2828,9,0,0,1,0.8605
hard_filter,3740,9,0,0,1,0.8647
hard_filter,3104,9,0,0,1,0.8627
hard_filter,4761,9,0,0,1,0.863
hard_filter,3944,9,0,0,1,0.8543
hard_filter,3322,9,0,0,1,0.8668
hard_filter,2663,9,0,0,1,0.9563
hard_filter,4220,9,0,0,1,0.848
hard_filter,3216,9,0,0,1,0.8409
hard_filter,3975,9,0,0,1,0.8447
hard_filter,2971,9,0,0,1,0.855
hard_filter,4667,9,0,0,1,0.8563
hard_filter,3835,9,0,0,1,0.8647
hard_filter,3906,9,0,0,1,0.845
hard_filter,3476,9,0,0,1,0.8627
hard_filter,4386,9,0,0,1,0.8623
hard_filter,2530,9,0,0,1,0.8605
hard_filter,4654,9,0,0,1,0.9409
hard_filter,4207,9,0,0,1,0.8571
hard_filter,3959,9,0,0,1,0.8567
hard_filter,3276,9,0,0,1,0.8525
hard_filter,3391,9,0,0,1,0.9389
hard_filter,4954,9,0,0,1,0.8616
hard_filter,3418,9,0,0,1,0.8627
hard_filter,4469,9,0,0,1,0.8623
hard_filter,3125,9,0,0,1,0.855
hard_filter,3947,9,0,0,1,0.858
hard_filter,3808,9,0,0,1,0.8551
hard_filter,2651,9,0,0,1,0.9409
hard_filter,4607,9,0,0,1,0.8531
hard_filter,4894,9,0,0,1,0.9427
hard_filter,2252,9,0,1,0,0.0
hard_filter,3214,9,0,0,1,0.9389
hard_filter,4218,9,0,0,1,0.8447
hard_filter,3011,9,0,0,1,0.8563
hard_filter,4433,9,0,0,1,0.9551
hard_filter,3235,9,0,0,1,0.8623
hard_filter,4216,9,0,0,1,0.948
hard_filter,3656,9,0,0,1,0.8595
hard_filter,4314,9,0,0,1,0.8605
hard_filter,3316,9,0,0,1,0.8647
hard_filter,4348,9,0,0,1,0.8567
hard_filter,4208,9,0,0,1,0.8563
hard_filter,4858,9,0,0,1,0.8543
hard_filter,2824,9,0,0,1,0.8648
hard_filter,4832,9,0,0,1,0.863
hard_filter,1797,10,1,1,1,0.5143
hard_filter,4610,10,0,0,1,0.8647
hard_filter,1656,10,1,1,1,0.535
hard_filter,3310,10,0,0,1,0.846
hard_filter,4618,10,0,0,1,0.8623
hard_filter,4426,10,0,0,1,0.8563
hard_filter,2608,10,0,0,1,0.8551
hard_filter,3335,10,0,0,1,0.8442
hard_filter,4178,10,0,0,1,0.8647
hard_filter,3938,10,0,0,1,0.8647
hard_filter,4880,10,0,0,1,0.8634
hard_filter,4478,10,0,0,1,0.8623
hard_filter,4636,10,0,0,1,0.9498
hard_filter,3691,10,0,0,1,0.9409
hard_filter,3521,10,0,0,1,0.8623
hard_filter,2539,10,0,0,1,0.8647
hard_filter,4571,10,0,0,1,0.8647
hard_filter,3755,10,0,0,1,0.8647
hard_filter,3219,10,0,0,1,0.8647
hard_filter,663,10,1,1,1,0.635
hard_filter,4992,10,0,0,1,0.8623
hard_filter,4462,10,0,0,1,0.8647
hard_filter,2674,10,0,0,1,0.8647
hard_filter,4638,10,0,0,1,0.8647
hard_filter,3074,10,0,0,1,0.84
hard_filter,2508,10,0,0,1,0.845
