round,sample_id,gt,llm_label_raw,llm_label,confidence,parse_ok,agreement,error_type,prompt_tokens,completion_tokens,latency_ms,phishing_type,source
20,986,1,phish,1,0.95,1,1,,4106,407,3744.524994981475,scam,llm
20,3386,0,benign,0,0.99,1,1,,3685,512,7063.276617991505,legitimate,llm
20,2640,0,benign,0,0.95,1,1,,3367,497,8167.217470007017,legitimate,llm
20,3856,0,benign,0,0.99,1,1,,3458,303,3914.4984259910416,legitimate,llm
20,1027,1,phish,1,0.92,1,1,,4148,380,5101.4123120112345,scam,llm
20,2946,0,benign,0,0.99,1,1,,3315,346,5601.175112009514,legitimate,llm
20,1794,1,phish,1,0.92,1,1,,3880,395,3899.3472019792534,scam,llm
20,4358,0,benign,0,0.99,1,1,,3218,311,2889.803834987106,legitimate,llm
20,765,1,phish,1,0.85,1,1,,3421,423,6973.6405560106505,brand_impersonation,llm
20,549,1,phish,1,0.92,1,1,,2230,374,6500.542783993296,brand_impersonation,llm
20,4966,0,benign,0,0.95,1,1,,3448,418,5656.0216170037165,legitimate,llm
20,4819,0,benign,0,0.99,1,1,,2995,293,2976.9926750159357,legitimate,llm
20,191,1,benign,0,0.95,1,0,FN,4035,316,5300.833402987337,legitimate,llm
20,1236,1,benign,0,0.95,1,0,FN,2402,318,3507.321736018639,legitimate,llm
20,1061,1,benign,0,0.85,1,0,FN,3588,513,9649.568880005972,legitimate,llm
20,4835,0,benign,0,0.99,1,1,,3077,380,4630.051813001046,legitimate,llm
20,1349,1,phish,1,0.85,1,1,,3411,349,6854.500134999398,brand_impersonation,llm
20,495,1,benign,0,0.95,1,0,FN,1615,301,4517.234350001672,legitimate,llm
20,2414,1,phish,1,0.95,1,1,,3293,446,7873.955062997993,credential_harvesting,llm
20,2275,1,phish,1,0.85,1,1,,3613,407,5563.194260990713,brand_impersonation,llm
20,2314,1,phish,1,0.95,1,1,,3363,396,4043.5523389896844,brand_impersonation,llm
21,1188,1,benign,0,0.85,1,0,FN,5593,382,8561.291980004171,legitimate,llm
21,771,1,benign,0,0.85,1,0,FN,3568,425,5272.671562997857,legitimate,llm
21,71,1,phish,1,0.95,1,1,,3575,438,6874.362917005783,scam,llm
21,1946,1,benign,0,0.85,1,0,FN,3545,389,6214.571907999925,legitimate,llm
21,1329,1,phish,1,0.95,1,1,,3558,425,6805.983489000937,scam,llm
21,661,1,benign,0,0.85,1,0,FN,3573,449,6248.809050011914,legitimate,llm
21,300,1,benign,0,0.85,1,0,FN,3531,449,4699.951672984753,legitimate,llm
21,2,1,phish,1,0.92,1,1,,4984,400,5870.33060399699,brand_impersonation,llm
21,1250,1,phish,1,0.999,1,1,,2372,466,5984.8213069781195,credential_harvesting,llm
21,1307,1,phish,1,0.92,1,1,,1763,379,3416.681882023113,credential_harvesting,llm
21,4429,0,benign,0,0.99,1,1,,3874,321,3985.3946380026173,legitimate,llm
21,19,1,phish,1,0.95,1,1,,3578,384,4072.515289997682,scam,llm
21,17,1,benign,0,0.95,1,0,FN,3661,410,7963.762363011483,legitimate,llm
21,4728,0,benign,0,0.99,1,1,,2831,314,3927.29342597886,legitimate,llm
21,94,1,phish,1,0.95,1,1,,3551,402,7000.319665006828,scam,llm
21,195,1,phish,1,0.95,1,1,,4079,435,7126.760289014783,brand_impersonation,llm
21,4896,0,benign,0,0.99,1,1,,3496,349,4753.996190003818,legitimate,llm
21,4596,0,benign,0,0.99,1,1,,3950,537,7036.939624988008,legitimate,llm
21,3076,0,benign,0,0.95,1,1,,3745,358,3644.5128369960003,legitimate,llm
21,1124,1,phish,1,0.95,1,1,,4143,431,5503.3636989828665,scam,llm
21,4418,0,benign,0,0.98,1,1,,4469,328,3131.994752009632,legitimate,llm
21,2051,1,phish,1,0.92,1,1,,3647,358,4917.525213008048,brand_impersonation,llm
21,3277,0,benign,0,0.99,1,1,,4558,368,3850.4150900116656,legitimate,llm
21,1803,1,benign,0,0.95,1,0,FN,3584,427,5692.021683003986,legitimate,llm
21,3563,0,benign,0,0.99,1,1,,3995,387,6351.191964989994,legitimate,llm
21,1309,1,phish,1,0.85,1,1,,3367,346,4414.077452995116,brand_impersonation,llm
21,1861,1,phish,1,0.95,1,1,,2937,379,7714.968313986901,credential_harvesting,llm
21,2386,1,phish,1,0.98,1,1,,2665,532,5935.697086999426,scam,llm
21,1576,1,phish,1,0.92,1,1,,4413,411,3646.3282800104935,scam,llm
21,3863,0,benign,0,0.98,1,1,,3260,343,4408.41999501572,legitimate,llm
21,1438,1,phish,1,0.85,1,1,,3457,427,4779.932426987216,brand_impersonation,llm
21,1927,1,phish,1,0.85,1,1,,3321,443,6050.464954983909,credential_harvesting,llm
21,406,1,phish,1,0.95,1,1,,1899,472,6701.14951999858,brand_impersonation,llm
21,1888,1,phish,1,0.92,1,1,,1837,373,5050.434795994079,scam,llm
21,522,1,phish,1,0.97,1,1,,1896,418,3891.8253340234514,brand_impersonation,llm
21,1086,1,benign,0,0.95,1,0,FN,2901,380,5284.190160979051,legitimate,llm
21,635,1,phish,1,0.92,1,1,,1428,443,6800.955776008777,brand_impersonation,llm
21,4026,0,benign,0,0.98,1,1,,3477,414,5272.208477021195,legitimate,llm
21,4391,0,benign,0,0.98,1,1,,3455,464,5251.586050988408,legitimate,llm
21,3806,0,benign,0,0.98,1,1,,3369,430,4898.604203015566,legitimate,llm
21,2377,1,benign,0,0.99,1,0,FN,1069,301,3869.036617979873,legitimate,llm
21,3428,0,benign,0,0.95,1,1,,3878,419,3832.521723001264,legitimate,llm
21,1873,1,benign,0,0.85,1,0,FN,3713,340,3668.3194209763315,legitimate,llm
21,2596,0,benign,0,0.95,1,1,,3841,312,3498.5769859922584,legitimate,llm
21,924,1,benign,0,0.95,1,0,FN,2265,384,5915.763254015474,legitimate,llm
21,2650,0,benign,0,0.99,1,1,,3234,506,5382.285469997441,legitimate,llm
21,1876,1,benign,0,0.95,1,0,FN,1149,316,2605.8998590160627,legitimate,llm
21,3778,0,benign,0,0.98,1,1,,4455,418,7060.76798500726,legitimate,llm
21,984,1,benign,0,0.95,1,0,FN,5734,373,5972.809118014993,legitimate,llm
21,3791,0,benign,0,0.98,1,1,,3109,329,2372.4565930024255,legitimate,llm
22,894,1,phish,1,0.94,1,1,,2528,490,5518.844689009711,brand_impersonation,llm
22,2227,1,phish,1,0.95,1,1,,3559,462,5050.92671100283,scam,llm
22,429,1,phish,1,0.85,1,1,,2115,363,4353.705485991668,brand_impersonation,llm
22,2315,1,benign,0,0.85,1,0,FN,3545,359,5043.743477988755,legitimate,llm
22,257,1,phish,1,0.97,1,1,,3064,445,4237.887460010825,credential_harvesting,llm
22,2249,1,phish,1,0.95,1,1,,3578,406,3544.7604299988598,scam,llm
22,2276,1,phish,1,0.95,1,1,,4393,466,4266.957765998086,scam,llm
22,581,1,benign,0,0.95,1,0,FN,4114,407,3155.875609983923,legitimate,llm
22,2137,1,benign,0,0.95,1,0,FN,2142,256,1719.3961449956987,legitimate,llm
22,833,1,phish,1,0.95,1,1,,3559,411,4280.913347000023,scam,llm
22,1972,1,phish,1,0.85,1,1,,2707,395,5466.99333799188,brand_impersonation,llm
22,1534,1,phish,1,0.97,1,1,,3558,380,5420.169236022048,scam,llm
22,6,1,phish,1,0.92,1,1,,3552,433,3840.32431099331,scam,llm
22,2356,1,benign,0,0.85,1,0,FN,3553,354,3621.394313988276,legitimate,llm
22,1204,1,benign,0,0.95,1,0,FN,1574,441,3968.614720972255,legitimate,llm
22,1283,1,benign,0,0.95,1,0,FN,1476,398,5725.340868986677,legitimate,llm
22,30,1,benign,0,0.95,1,0,FN,3443,331,2849.1408819973003,legitimate,llm
22,2295,1,phish,1,0.85,1,1,,3409,411,4722.96432001167,brand_impersonation,llm
22,1757,1,phish,1,0.92,1,1,,2641,452,5082.845898985397,brand_impersonation,llm
22,1750,1,benign,0,0.85,1,0,FN,3921,343,4187.111873005051,legitimate,llm
22,892,1,phish,1,0.85,1,1,,2101,356,4134.343566984171,brand_impersonation,llm
22,102,1,phish,1,0.98,1,1,,3604,373,3838.0987940181512,credential_harvesting,llm
22,36,1,phish,1,0.95,1,1,,3436,414,4001.5810409968253,brand_impersonation,llm
22,372,1,phish,1,0.92,1,1,,3223,513,6542.717800999526,scam,
22,758,1,benign,0,0.95,1,0,FN,3454,376,4857.881224976154,legitimate,llm
22,200,1,phish,1,0.85,1,1,,3401,425,5618.006485019578,brand_impersonation,llm
22,326,1,phish,1,0.92,1,1,,4418,418,4909.535578015493,credential_harvesting,llm
22,1867,1,benign,0,0.95,1,0,FN,1715,303,5148.894152021967,legitimate,llm
22,494,1,phish,1,0.85,1,1,,1215,327,4633.425288979197,credential_harvesting,llm
22,922,1,benign,0,0.95,1,0,FN,3448,411,5194.796944007976,legitimate,llm
22,939,1,phish,1,0.98,1,1,,3558,450,5843.788438010961,scam,llm
22,45,1,benign,0,0.95,1,0,FN,1921,290,3981.763228017371,legitimate,llm
22,1606,1,benign,0,0.95,1,0,FN,3860,456,5095.196039008442,legitimate,llm
22,4713,0,benign,0,0.99,1,1,,3098,315,5515.730344981421,legitimate,llm
22,18,1,phish,1,0.92,1,1,,3426,436,3629.527181998128,scam,llm
22,3507,0,benign,0,0.99,1,1,,3593,407,6211.924786999589,legitimate,llm
22,1999,1,benign,0,0.95,1,0,FN,2066,308,5104.9673999950755,legitimate,llm
22,1610,1,phish,1,0.85,1,1,,3511,391,6094.279710989213,brand_impersonation,llm
22,616,1,benign,0,0.95,1,0,FN,2942,372,5313.288216013461,legitimate,llm
22,3531,0,benign,0,0.98,1,1,,3225,467,6275.921000982635,legitimate,llm
22,1725,1,phish,1,0.85,1,1,,3734,342,4152.015191997634,brand_impersonation,llm
22,1468,1,benign,0,0.95,1,0,FN,3173,379,4114.184425998246,legitimate,llm
22,735,1,benign,0,0.95,1,0,FN,2871,459,8107.108022988541,legitimate,llm
22,331,1,benign,0,0.95,1,0,FN,1722,339,4737.297140993178,legitimate,llm
22,3385,0,benign,0,0.95,1,1,,3381,481,5542.822499992326,legitimate,llm
22,2426,1,benign,0,0.85,1,0,FN,3740,499,4549.6749989979435,legitimate,llm
22,3760,0,benign,0,0.99,1,1,,3262,327,3361.3386480137706,legitimate,llm
22,2763,0,benign,0,0.95,1,1,,3988,375,3117.5668310024776,legitimate,llm
22,1044,1,phish,1,0.92,1,1,,2564,390,4529.811827000231,brand_impersonation,llm
22,2136,1,benign,0,0.85,1,0,FN,3407,363,2926.2847939971834,legitimate,llm
23,1630,1,benign,0,0.95,1,0,FN,3361,472,5512.959298997885,legitimate,llm
23,777,1,benign,0,0.95,1,0,FN,2776,330,5556.762213993352,legitimate,llm
23,1574,1,benign,0,0.95,1,0,FN,3668,370,6077.770742995199,legitimate,llm
23,594,1,phish,1,0.85,1,1,,3748,404,3193.254335987149,brand_impersonation,llm
23,1480,1,benign,0,0.95,1,0,FN,3934,358,3948.677033011336,legitimate,llm
23,2485,1,phish,1,0.85,1,1,,3420,358,3112.767646991415,brand_impersonation,llm
23,2037,1,benign,0,0.92,1,0,FN,3934,332,4433.951807004632,legitimate,llm
23,232,1,benign,0,0.95,1,0,FN,6174,342,3982.8781799878925,legitimate,llm
23,2353,1,benign,0,0.95,1,0,FN,3500,392,4079.8979329993017,legitimate,llm
23,1015,1,phish,1,0.92,1,1,,3461,495,5466.412847978063,brand_impersonation,llm
23,1960,1,benign,0,0.92,1,0,FN,3934,358,3777.4947290017735,legitimate,llm
23,874,1,benign,0,0.85,1,0,FN,3648,435,4141.101262997836,legitimate,llm
23,2379,1,benign,0,0.95,1,0,FN,1385,234,1771.932519011898,legitimate,llm
23,1954,1,phish,1,0.85,1,1,,3343,433,4729.625195992412,credential_harvesting,llm
23,705,1,benign,0,0.95,1,0,FN,2457,276,3469.928800011985,legitimate,llm
23,729,1,benign,0,0.95,1,0,FN,2457,335,5218.987403000938,legitimate,llm
23,709,1,benign,0,0.95,1,0,FN,3729,465,5156.376660015667,legitimate,llm
23,1361,1,phish,1,0.92,1,1,,4040,414,3391.7642529995646,scam,llm
23,1211,1,benign,0,0.95,1,0,FN,3917,325,3152.130737027619,legitimate,llm
23,722,1,phish,1,0.85,1,1,,3469,411,6061.029723001411,credential_harvesting,llm
23,1863,1,phish,1,0.92,1,1,,3684,423,5812.000110017834,brand_impersonation,llm
23,1197,1,benign,0,0.95,1,0,FN,3484,432,5693.154110980686,legitimate,llm
23,1346,1,phish,1,0.85,1,1,,2827,337,2930.5213800107595,credential_harvesting,llm
23,789,1,phish,1,0.85,1,1,,3463,378,3662.646920012776,brand_impersonation,llm
23,153,1,phish,1,0.85,1,1,,2488,398,7344.609023974044,brand_impersonation,llm
23,1953,1,benign,0,0.95,1,0,FN,3314,339,6393.878413015045,legitimate,llm
23,491,1,phish,1,0.75,1,1,,1087,328,2646.2363099853974,fake_update,llm
23,1543,1,benign,0,0.95,1,0,FN,3334,417,5880.568848981056,legitimate,llm
23,2054,1,phish,1,0.85,1,1,,3352,342,2439.557922014501,brand_impersonation,llm
23,2143,1,benign,0,0.95,1,0,FN,3643,370,3772.4106990208384,legitimate,llm
23,344,1,phish,1,0.94,1,1,,3060,420,3507.7592779998668,brand_impersonation,llm
23,1624,1,phish,1,0.92,1,1,,3482,423,3313.7521489989012,brand_impersonation,llm
23,841,1,benign,0,0.95,1,0,FN,3503,418,3674.802473979071,legitimate,llm
23,1679,1,benign,0,0.95,1,0,FN,3343,423,3966.6032809764147,legitimate,llm
23,1069,1,phish,1,0.92,1,1,,4416,394,3203.933299984783,scam,llm
23,1147,1,phish,1,0.92,1,1,,3466,448,3727.48927999055,brand_impersonation,llm
23,1121,1,benign,0,0.95,1,0,FN,4358,338,2969.5530949975364,legitimate,llm
23,1013,1,phish,1,0.85,1,1,,3424,405,4355.714531993726,brand_impersonation,llm
23,1220,1,phish,1,0.85,1,1,,3800,395,6072.663822007598,brand_impersonation,llm
23,1040,1,benign,0,0.95,1,0,FN,3445,372,5711.8691939977,legitimate,llm
23,1071,1,benign,0,0.95,1,0,FN,3445,500,3638.2405099866446,legitimate,llm
23,3,1,phish,1,0.92,1,1,,3435,427,5107.021289004479,brand_impersonation,llm
23,1505,1,benign,0,0.85,1,0,FN,1315,338,2506.7614059953485,legitimate,llm
23,620,1,phish,1,0.85,1,1,,3848,510,8600.72603597655,brand_impersonation,llm
23,1883,1,phish,1,0.85,1,1,,3480,380,4195.556887018029,brand_impersonation,llm
23,1847,1,phish,1,0.85,1,1,,5346,407,4056.738581013633,credential_harvesting,llm
23,749,1,phish,1,0.92,1,1,,4416,427,41063.84564199834,scam,llm
23,1491,1,phish,1,0.92,1,1,,1058,449,2748.302113992395,credential_harvesting,
23,1447,1,benign,0,0.85,1,0,FN,3199,386,40404.14694100036,legitimate,llm
23,1411,1,benign,0,0.95,1,0,FN,3566,350,2846.1824569967575,legitimate,llm
24,492,1,phish,1,0.92,1,1,,4492,400,3693.6958539881743,brand_impersonation,llm
24,514,1,phish,1,0.95,1,1,,4759,415,3750.5488400056493,brand_impersonation,llm
24,1760,1,benign,0,0.95,1,0,FN,2069,325,4287.577665003482,legitimate,llm
24,472,1,phish,1,0.85,1,1,,3480,363,5080.295216990635,brand_impersonation,llm
24,1902,1,benign,0,0.95,1,0,FN,1627,324,4290.911692020018,legitimate,llm
24,80,1,phish,1,0.92,1,1,,3496,424,4976.750287984032,brand_impersonation,llm
24,1846,1,phish,1,0.85,1,1,,3412,381,4683.623062010156,brand_impersonation,llm
24,2294,1,benign,0,0.95,1,0,FN,2847,382,4023.0886970239226,legitimate,llm
24,1645,1,phish,1,0.92,1,1,,3209,432,4843.956626980798,credential_harvesting,llm
24,602,1,phish,1,0.95,1,1,,3504,432,8052.712523000082,brand_impersonation,llm
24,1398,1,phish,1,0.78,1,1,,2889,465,8327.866937994258,brand_impersonation,llm
24,2103,1,benign,0,0.99,1,0,FN,3501,345,3376.7654309922364,legitimate,llm
24,842,1,phish,1,0.85,1,1,,3452,374,3580.2724980167113,brand_impersonation,llm
24,2277,1,phish,1,0.85,1,1,,3439,380,3207.24437298486,brand_impersonation,llm
24,216,1,phish,1,0.85,1,1,,1744,322,2612.0363349909894,wallet_drainer,llm
24,1762,1,benign,0,0.92,1,0,FN,3261,397,4327.283585007535,legitimate,llm
24,178,1,benign,0,0.95,1,0,FN,3261,293,4447.388173022773,legitimate,llm
24,980,1,phish,1,0.95,1,1,,2315,431,6413.869041018188,credential_harvesting,llm
24,914,1,phish,1,0.85,1,1,,3376,374,4874.448834016221,brand_impersonation,llm
24,1021,1,phish,1,0.92,1,1,,3569,507,5597.751580004115,wallet_drainer,llm
24,2321,1,phish,1,0.94,1,1,,1836,398,3978.942746995017,brand_impersonation,llm
24,244,1,phish,1,0.95,1,1,,4069,416,3821.1122950015124,scam,llm
24,134,1,phish,1,0.95,1,1,,3796,425,4433.340070972918,brand_impersonation,llm
24,498,1,benign,0,0.95,1,0,FN,2239,282,2757.7970559941605,legitimate,llm
24,2328,1,phish,1,0.92,1,1,,1763,347,4331.721408991143,credential_harvesting,llm
24,822,1,phish,1,0.85,1,1,,2333,312,3033.2465209939983,credential_harvesting,llm
24,782,1,phish,1,0.85,1,1,,3446,368,5191.543638007715,brand_impersonation,llm
24,652,1,phish,1,0.85,1,1,,1574,439,5822.894604993053,brand_impersonation,llm
24,976,1,benign,0,0.92,1,0,FN,3402,401,4172.71627599257,legitimate,llm
24,2110,1,phish,1,0.97,1,1,,3483,403,5545.292208000319,scam,llm
24,688,1,phish,1,0.92,1,1,,3590,378,4164.241332997335,brand_impersonation,llm
24,67,1,phish,1,0.85,1,1,,3428,492,4322.449033992598,brand_impersonation,llm
24,2153,1,phish,1,0.92,1,1,,4470,382,4506.891118973726,brand_impersonation,llm
24,1179,1,phish,1,0.85,1,1,,3848,421,7887.35754598747,brand_impersonation,llm
24,2132,1,phish,1,0.85,1,1,,4357,322,6919.194415997481,credential_harvesting,llm
24,2348,1,phish,1,0.92,1,1,,3376,359,7170.605983992573,credential_harvesting,llm
24,84,1,benign,0,0.95,1,0,FN,3333,438,7734.1053310083225,legitimate,llm
24,2483,1,benign,0,0.95,1,0,FN,2811,412,3725.582116021542,legitimate,llm
24,2092,1,phish,1,0.78,1,1,,1001,350,3503.1749789777678,credential_harvesting,llm
24,1320,1,benign,0,0.99,1,0,FN,3361,368,3889.7369889891706,legitimate,llm
24,1829,1,phish,1,0.85,1,1,,3471,425,6181.829845008906,brand_impersonation,llm
24,25,1,benign,0,0.95,1,0,FN,4330,452,6072.852712997701,legitimate,llm
24,1934,1,phish,1,0.82,1,1,,3838,380,3620.446635002736,brand_impersonation,llm
24,1970,1,phish,1,0.85,1,1,,1472,356,4200.168159994064,brand_impersonation,llm
24,117,1,phish,1,0.92,1,1,,3752,482,6102.244531008182,brand_impersonation,llm
24,292,1,phish,1,0.92,1,1,,3920,373,4022.059682989493,credential_harvesting,llm
24,2376,1,phish,1,0.93,1,1,,2946,394,6122.085656999843,brand_impersonation,llm
24,457,1,phish,1,0.88,1,1,,4480,419,4194.7460459778085,brand_impersonation,llm
24,964,1,benign,0,0.85,1,0,FN,3515,356,5881.982745981077,legitimate,llm
24,1698,1,benign,0,0.95,1,0,FN,3359,348,5308.22841799818,legitimate,llm
25,1743,1,benign,0,0.95,1,0,FN,2888,326,3271.384075982496,legitimate,llm
25,1671,1,benign,0,0.95,1,0,FN,4324,361,6370.521169999847,legitimate,llm
25,582,1,benign,0,0.95,1,0,FN,1333,283,4425.395535014104,legitimate,llm
25,1485,1,phish,1,0.95,1,1,,5633,421,4520.58847801527,brand_impersonation,llm
25,459,1,phish,1,0.92,1,1,,1074,351,5164.096663007513,brand_impersonation,llm
25,4935,0,benign,0,0.95,1,1,,3320,346,6898.364852007944,legitimate,
25,2464,1,benign,0,0.95,1,0,FN,1460,273,4188.356728001963,legitimate,llm
25,1513,1,phish,1,0.94,1,1,,3184,346,4841.219453024678,brand_impersonation,llm
25,1345,1,phish,1,0.92,1,1,,1484,382,2855.341148999287,credential_harvesting,llm
25,171,1,phish,1,0.92,1,1,,5766,370,5125.309925002512,brand_impersonation,llm
25,1851,1,phish,1,0.92,1,1,,1803,391,5172.791417018743,credential_harvesting,llm
25,1168,1,phish,1,0.92,1,1,,1803,350,4115.87130400585,credential_harvesting,llm
25,1342,1,benign,0,0.95,1,0,FN,1702,322,3460.1545899931807,legitimate,llm
25,2183,1,phish,1,0.92,1,1,,3723,469,7405.868638976244,brand_impersonation,llm
25,2131,1,phish,1,0.92,1,1,,5765,409,9892.064265004592,brand_impersonation,llm
25,648,1,phish,1,0.85,1,1,,1093,335,4717.652961000567,brand_impersonation,llm
25,1747,1,phish,1,0.95,1,1,,3554,452,11180.673841008684,credential_harvesting,llm
25,1649,1,benign,0,0.95,1,0,FN,3402,324,4409.08419698826,legitimate,llm
25,1734,1,benign,0,0.95,1,0,FN,1010,348,8253.185186011251,legitimate,llm
25,764,1,phish,1,0.92,1,1,,3427,429,7623.680741991848,credential_harvesting,llm
25,393,1,benign,0,0.95,1,0,FN,2989,365,5532.849765993888,legitimate,llm
25,1973,1,benign,0,0.95,1,0,FN,1770,316,4044.2658819956705,legitimate,llm
25,529,1,phish,1,0.92,1,1,,1765,313,4403.439499990782,credential_harvesting,llm
25,1265,1,phish,1,0.92,1,1,,4466,391,6091.225587006193,brand_impersonation,llm
25,1721,1,phish,1,0.92,1,1,,3639,410,5673.520359996473,brand_impersonation,llm
25,1890,1,benign,0,0.95,1,0,FN,2453,335,4629.8764839884825,legitimate,llm
25,1473,1,phish,1,0.94,1,1,,3863,377,4513.047355983872,credential_harvesting,llm
25,317,1,benign,0,0.95,1,0,FN,3635,360,3823.2059910078533,legitimate,llm
25,1407,1,benign,0,0.95,1,0,FN,1926,342,3561.7101810057648,legitimate,llm
25,2078,1,phish,1,0.85,1,1,,3580,422,4227.034391020425,brand_impersonation,llm
25,2418,1,phish,1,0.92,1,1,,5926,428,3857.9281989950687,brand_impersonation,llm
25,3598,0,benign,0,0.98,1,1,,4557,405,2873.3029090217315,legitimate,llm
25,1969,1,phish,1,0.85,1,1,,3632,428,3434.308307012543,brand_impersonation,llm
25,2063,1,phish,1,0.92,1,1,,1350,334,2691.8135389860254,credential_harvesting,llm
25,3350,0,benign,0,0.85,1,1,,3533,428,3597.720068995841,legitimate,llm
25,186,1,benign,0,0.95,1,0,FN,1940,323,5366.507572995033,legitimate,llm
25,4514,0,benign,0,0.95,1,1,,3486,406,4448.714155994821,legitimate,llm
25,1533,1,benign,0,0.95,1,0,FN,3333,400,53330.389998009196,legitimate,llm
25,1566,1,phish,1,0.95,1,1,,4258,377,51303.07561098016,scam,llm
25,1904,1,benign,0,0.98,1,0,FN,2970,395,50809.57761500031,legitimate,llm
25,1602,1,benign,0,0.85,1,0,FN,2060,347,50145.6653829955,legitimate,llm
25,3573,0,benign,0,0.99,1,1,,4977,311,4904.4252739986405,legitimate,llm
25,3114,0,benign,0,0.98,1,1,,3679,457,6134.374065994052,legitimate,llm
25,832,1,phish,1,0.95,1,1,,2080,492,6670.800988998963,brand_impersonation,llm
25,1463,1,benign,0,0.95,1,0,FN,2237,359,3935.86685199989,legitimate,llm
25,1712,1,phish,1,0.95,1,1,,4159,433,11139.989483024692,scam,llm
25,839,1,phish,1,0.85,1,1,,2908,380,3887.373031990137,brand_impersonation,llm
25,251,1,phish,1,0.95,1,1,,1422,347,4417.7890949940775,credential_harvesting,llm
25,1134,1,benign,0,0.85,1,0,FN,3590,354,4595.59342902503,legitimate,llm
25,907,1,benign,0,0.98,1,0,FN,3293,318,3885.081843996886,legitimate,llm
